Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter
51.0,100,72.0,3,2,70.83,6,1,1,v Zimbabwe,Harare,2010-06-03,ODI # 2986,Ravindra Jadeja
19.0,77,26.0,0,1,73.07,7,1,1,v Sri Lanka,Harare,2010-06-05,ODI # 2988,Ravindra Jadeja
6.0,13,9.0,0,0,66.66,7,1,2,v Pakistan,Dambulla,2010-06-19,ODI # 2996,Ravindra Jadeja
0.0,1,1.0,0,0,0.00,7,1,1,v Sri Lanka,Dambulla,2010-06-22,ODI # 2999,Ravindra Jadeja
25.0,48,27.0,1,0,92.59,7,0,1,v Sri Lanka,Dambulla,2010-06-24,ODI # 3001,Ravindra Jadeja
20.0,60,44.0,2,0,45.45,7,1,2,v New Zealand,Dambulla,2010-08-10,ODI # 3030,Ravindra Jadeja
0.0,-,9.0,0,0,0.00,7,1,1,v Sri Lanka,Dambulla,2010-08-22,ODI # 3038,Ravindra Jadeja
17.0,27,26.0,3,0,65.38,7,1,1,v New Zealand,Dambulla,2010-08-25,ODI # 3039,Ravindra Jadeja
78.0,132,89.0,10,0,87.64,7,1,1,v England,The Oval,2011-09-09,ODI # 3189,Ravindra Jadeja
0.0,1,0.0,0,0,-,7,0,1,v England,Lord's,2011-09-11,ODI # 3191,Ravindra Jadeja
0.0,2,1.0,0,0,0.00,7,1,1,v England,Cardiff,2011-09-16,ODI # 3195,Ravindra Jadeja
27.0,32,22.0,1,2,122.72,7,1,1,v England,Hyderabad,2011-10-14,ODI # 3199,Ravindra Jadeja
26.0,38,24.0,2,0,108.33,7,0,2,v England,Mohali,2011-10-20,ODI # 3205,Ravindra Jadeja
21.0,27,21.0,2,0,100.00,7,1,1,v England,Eden Gardens,2011-10-25,ODI # 3210,Ravindra Jadeja
38.0,73,62.0,3,0,61.29,7,1,2,v West Indies,Cuttack,2011-11-29,ODI # 3217,Ravindra Jadeja
9.0,13,8.0,1,0,112.50,7,0,2,v West Indies,Visakhapatnam,2011-12-02,ODI # 3219,Ravindra Jadeja
11.0,25,16.0,2,0,68.75,7,1,2,v West Indies,Ahmedabad,2011-12-05,ODI # 3221,Ravindra Jadeja
10.0,14,10.0,0,0,100.00,4,1,1,v West Indies,Indore,2011-12-08,ODI # 3223,Ravindra Jadeja
19.0,34,25.0,0,0,76.00,7,1,2,v Australia,Melbourne,2012-02-05,ODI # 3231,Ravindra Jadeja
24.0,57,28.0,1,0,85.71,7,0,2,v Sri Lanka,Perth,2012-02-08,ODI # 3233,Ravindra Jadeja
12.0,11,8.0,0,0,150.00,7,1,2,v Australia,Adelaide,2012-02-12,ODI # 3237,Ravindra Jadeja
3.0,14,10.0,0,0,30.00,7,1,2,v Sri Lanka,Adelaide,2012-02-14,ODI # 3239,Ravindra Jadeja
18.0,29,35.0,1,0,51.42,7,1,2,v Australia,Brisbane,2012-02-19,ODI # 3244,Ravindra Jadeja
17.0,35,21.0,1,0,80.95,6,1,2,v Sri Lanka,Brisbane,2012-02-21,ODI # 3246,Ravindra Jadeja
8.0,30,17.0,1,0,47.05,7,1,2,v Australia,Sydney,2012-02-26,ODI # 3250,Ravindra Jadeja
4.0,8,2.0,0,0,200.00,7,0,1,v Bangladesh,Mirpur,2012-03-16,ODI # 3261,Ravindra Jadeja
13.0,34,23.0,0,0,56.52,8,1,2,v Pakistan,Eden Gardens,2013-01-03,ODI # 3315,Ravindra Jadeja
27.0,71,39.0,0,2,69.23,8,1,1,v Pakistan,Delhi,2013-01-06,ODI # 3316,Ravindra Jadeja
7.0,17,9.0,0,0,77.77,7,1,2,v England,Rajkot,2013-01-11,ODI # 3318,Ravindra Jadeja
61.0,60,37.0,8,2,164.86,7,0,1,v England,Kochi,2013-01-15,ODI # 3320,Ravindra Jadeja
21.0,31,27.0,2,0,77.77,7,0,2,v England,Mohali,2013-01-23,ODI # 3327,Ravindra Jadeja
39.0,65,65.0,1,2,60.00,7,1,1,v England,Dharamsala,2013-01-27,ODI # 3329,Ravindra Jadeja
47.0,37,29.0,7,1,162.06,7,0,1,v South Africa,Cardiff,2013-06-06,ODI # 3363,Ravindra Jadeja
33.0,35,25.0,2,2,132.00,7,0,1,v England,Birmingham,2013-06-23,ODI # 3377,Ravindra Jadeja
15.0,27,20.0,2,0,75.00,7,1,1,v West Indies,Kingston,2013-06-30,ODI # 3380,Ravindra Jadeja
49.0,76,62.0,4,1,79.03,7,0,2,v Sri Lanka,Kingston,2013-07-02,ODI # 3382,Ravindra Jadeja
2.0,11,5.0,0,0,40.00,7,1,1,v West Indies,Port of Spain,2013-07-05,ODI # 3383,Ravindra Jadeja
5.0,15,14.0,0,0,35.71,7,1,2,v Sri Lanka,Port of Spain,2013-07-11,ODI # 3388,Ravindra Jadeja
15.0,28,22.0,1,0,68.18,7,1,1,v Zimbabwe,Harare,2013-07-26,ODI # 3397,Ravindra Jadeja
48.0,85,77.0,4,2,62.33,4,0,2,v Zimbabwe,Bulawayo,2013-08-03,ODI # 3403,Ravindra Jadeja
11.0,22,18.0,1,0,61.11,7,1,2,v Australia,Pune,2013-10-13,ODI # 3419,Ravindra Jadeja
2.0,9,4.0,0,0,50.00,7,1,1,v Australia,Mohali,2013-10-19,ODI # 3421,Ravindra Jadeja
0.0,2,0.0,0,0,-,7,0,1,v Australia,Bengaluru,2013-11-02,ODI # 3428,Ravindra Jadeja
10.0,27,20.0,0,0,50.00,7,1,1,v West Indies,Visakhapatnam,2013-11-24,ODI # 3437,Ravindra Jadeja
2.0,16,11.0,0,0,18.18,7,0,2,v West Indies,Kanpur,2013-11-27,ODI # 3439,Ravindra Jadeja
29.0,36,30.0,6,0,96.66,7,1,2,v South Africa,Johannesburg,2013-12-05,ODI # 3442,Ravindra Jadeja
26.0,63,34.0,1,1,76.47,7,1,2,v South Africa,Durban,2013-12-08,ODI # 3443,Ravindra Jadeja
0.0,2,3.0,0,0,0.00,7,1,2,v New Zealand,Napier,2014-01-19,ODI # 3456,Ravindra Jadeja
12.0,20,8.0,0,1,150.00,7,1,2,v New Zealand,Hamilton,2014-01-22,ODI # 3458,Ravindra Jadeja
66.0,77,45.0,5,4,146.66,8,0,2,v New Zealand,Auckland,2014-01-25,ODI # 3462,Ravindra Jadeja
62.0,78,54.0,8,2,114.81,7,0,1,v New Zealand,Hamilton,2014-01-28,ODI # 3465,Ravindra Jadeja
5.0,7,6.0,1,0,83.33,8,1,2,v New Zealand,Wellington,2014-01-31,ODI # 3467,Ravindra Jadeja
22.0,48,27.0,0,1,81.48,7,0,1,v Sri Lanka,Fatullah,2014-02-28,ODI # 3476,Ravindra Jadeja
52.0,62,49.0,4,2,106.12,7,0,1,v Pakistan,Mirpur,2014-03-02,ODI # 3479,Ravindra Jadeja
9.0,20,11.0,0,0,81.81,7,0,1,v England,Cardiff,2014-08-27,ODI # 3517,Ravindra Jadeja
12.0,10,9.0,1,0,133.33,6,0,2,v England,Nottingham,2014-08-30,ODI # 3520,Ravindra Jadeja
87.0,87,68.0,9,2,127.94,7,1,2,v England,Leeds,2014-09-05,ODI # 3525,Ravindra Jadeja
33.0,80,36.0,2,1,91.66,7,0,2,v West Indies,Kochi,2014-10-08,ODI # 3531,Ravindra Jadeja
6.0,21,16.0,0,0,37.50,7,1,1,v West Indies,Delhi,2014-10-11,ODI # 3533,Ravindra Jadeja
2.0,4,2.0,0,0,100.00,6,1,1,v West Indies,Dharamsala,2014-10-17,ODI # 3535,Ravindra Jadeja
1.0,-,1.0,0,0,100.00,6,0,2,v Sri Lanka,Ahmedabad,2014-11-06,ODI # 3540,Ravindra Jadeja
5.0,18,9.0,0,0,55.55,8,1,1,v England,Perth,2015-01-30,ODI # 3595,Ravindra Jadeja
3.0,7,5.0,0,0,60.00,6,1,1,v Pakistan,Adelaide,2015-02-15,ODI # 3602,Ravindra Jadeja
2.0,4,4.0,0,0,50.00,7,1,1,v South Africa,Melbourne,2015-02-22,ODI # 3610,Ravindra Jadeja
13.0,31,23.0,2,0,56.52,7,1,2,v West Indies,Perth,2015-03-06,ODI # 3625,Ravindra Jadeja
23.0,15,10.0,4,0,230.00,7,0,1,v Bangladesh,Melbourne,2015-03-19,ODI # 3641,Ravindra Jadeja
16.0,23,17.0,2,0,94.11,7,1,2,v Australia,Sydney,2015-03-26,ODI # 3645,Ravindra Jadeja
32.0,56,42.0,2,0,76.19,7,1,2,v Bangladesh,Mirpur,2015-06-18,ODI # 3658,Ravindra Jadeja
19.0,42,26.0,1,0,73.07,7,1,1,v Bangladesh,Mirpur,2015-06-21,ODI # 3660,Ravindra Jadeja
10.0,9,5.0,1,0,200.00,5,0,1,v Australia,Perth,2016-01-12,ODI # 3723,Ravindra Jadeja
5.0,9,5.0,0,0,100.00,7,1,1,v Australia,Brisbane,2016-01-15,ODI # 3724,Ravindra Jadeja
6.0,11,5.0,0,0,120.00,7,0,1,v Australia,Melbourne,2016-01-17,ODI # 3725,Ravindra Jadeja
24.0,48,27.0,1,0,88.88,6,0,2,v Australia,Canberra,2016-01-20,ODI # 3726,Ravindra Jadeja
13.0,24,15.0,2,0,86.66,8,1,2,v England,Pune,2017-01-15,ODI # 3819,Ravindra Jadeja
16.0,11,8.0,1,1,200.00,8,0,1,v England,Cuttack,2017-01-19,ODI # 3821,Ravindra Jadeja
10.0,8,6.0,2,0,166.66,8,1,2,v England,Eden Gardens,2017-01-22,ODI # 3824,Ravindra Jadeja
0.0,-,0.0,0,0,-,8,0,1,v Sri Lanka,The Oval,2017-06-08,ODI # 3882,Ravindra Jadeja
15.0,41,26.0,0,0,57.69,8,1,2,v Pakistan,The Oval,2017-06-18,ODI # 3894,Ravindra Jadeja
11.0,-,11.0,1,0,100.00,8,1,2,v West Indies,North Sound,2017-07-02,ODI # 3900,Ravindra Jadeja
25.0,-,34.0,1,0,73.52,7,1,2,v Afghanistan,Dubai (DSC),2018-09-25,ODI # 4046,Ravindra Jadeja
23.0,-,33.0,1,0,69.69,7,1,2,v Bangladesh,Dubai (DSC),2018-09-28,ODI # 4048,Ravindra Jadeja
13.0,27,14.0,0,0,92.85,7,1,1,v West Indies,Visakhapatnam,2018-10-24,ODI # 4059,Ravindra Jadeja
7.0,-,4.0,1,0,175.00,7,0,1,v West Indies,Brabourne,2018-10-29,ODI # 4063,Ravindra Jadeja
8.0,20,13.0,0,0,61.53,7,1,2,v Australia,Sydney,2019-01-12,ODI # 4077,Ravindra Jadeja
21.0,-,40.0,0,0,52.50,8,1,1,v Australia,Nagpur,2019-03-05,ODI # 4106,Ravindra Jadeja
24.0,-,31.0,0,1,77.41,8,1,2,v Australia,Ranchi,2019-03-08,ODI # 4109,Ravindra Jadeja
0.0,-,3.0,0,0,0.00,7,1,2,v Australia,Delhi,2019-03-13,ODI # 4113,Ravindra Jadeja
77.0,84,59.0,4,4,130.50,8,1,2,v New Zealand,Manchester,2019-07-09,ODI # 4190,Ravindra Jadeja
16.0,24,16.0,1,0,100.00,7,0,1,v West Indies,Port of Spain,2019-08-11,ODI # 4197,Ravindra Jadeja
21.0,-,21.0,2,0,100.00,7,1,1,v West Indies,Chennai,2019-12-15,ODI # 4221,Ravindra Jadeja
0.0,-,0.0,0,0,-,7,0,1,v West Indies,Visakhapatnam,2019-12-18,ODI # 4222,Ravindra Jadeja
39.0,-,31.0,4,0,125.80,7,0,2,v West Indies,Cuttack,2019-12-22,ODI # 4223,Ravindra Jadeja
25.0,-,32.0,2,1,78.12,7,1,1,v Australia,Wankhede,2020-01-14,ODI # 4231,Ravindra Jadeja
20.0,-,16.0,1,0,125.00,7,0,1,v Australia,Rajkot,2020-01-17,ODI # 4232,Ravindra Jadeja
55.0,130,73.0,2,1,75.34,7,1,2,v New Zealand,Auckland,2020-02-08,ODI # 4239,Ravindra Jadeja
8.0,12,7.0,1,0,114.28,7,0,1,v New Zealand,Mount Maunganui,2020-02-11,ODI # 4243,Ravindra Jadeja
25.0,-,37.0,0,1,67.56,7,1,2,v Australia,Sydney,2020-11-27,ODI # 4265,Ravindra Jadeja
24.0,-,11.0,1,2,218.18,7,1,2,v Australia,Sydney,2020-11-29,ODI # 4266,Ravindra Jadeja
66.0,-,50.0,5,3,132.00,7,0,1,v Australia,Canberra,2020-12-02,ODI # 4267,Ravindra Jadeja
29.0,65,44.0,1,1,65.90,7,1,2,v England,Lord's,2022-07-14,ODI # 4428,Ravindra Jadeja
7.0,31,15.0,0,0,46.66,7,0,2,v England,Manchester,2022-07-17,ODI # 4433,Ravindra Jadeja
45.0,101,69.0,5,0,65.21,7,0,2,v Australia,Wankhede,2023-03-17,ODI # 4538,Ravindra Jadeja
16.0,54,39.0,1,0,41.02,7,1,1,v Australia,Visakhapatnam,2023-03-19,ODI # 4541,Ravindra Jadeja
18.0,60,33.0,1,0,54.54,8,1,2,v Australia,Chennai,2023-03-22,ODI # 4545,Ravindra Jadeja
59.0,56,42.0,8,2,140.47,3,1,2,v Sri Lanka,Colombo (RPS),2021-07-18,ODI # 4307,Ishan Kishan
1.0,13,4.0,0,0,25.00,3,1,2,v Sri Lanka,Colombo (RPS),2021-07-20,ODI # 4309,Ishan Kishan
28.0,82,36.0,2,1,77.77,2,1,2,v West Indies,Ahmedabad,2022-02-06,ODI # 4353,Ishan Kishan
6.0,25,13.0,0,0,46.15,4,1,2,v Zimbabwe,Harare,2022-08-20,ODI # 4454,Ishan Kishan
50.0,82,61.0,6,0,81.96,4,1,1,v Zimbabwe,Harare,2022-08-22,ODI # 4457,Ishan Kishan
20.0,59,37.0,3,0,54.05,4,1,2,v South Africa,Lucknow,2022-10-06,ODI # 4470,Ishan Kishan
93.0,116,84.0,4,7,110.71,3,1,2,v South Africa,Ranchi,2022-10-09,ODI # 4471,Ishan Kishan
10.0,18,18.0,2,0,55.55,3,1,2,v South Africa,Delhi,2022-10-11,ODI # 4472,Ishan Kishan
210.0,169,131.0,24,10,160.30,2,1,1,v Bangladesh,Chattogram,2022-12-10,ODI # 4499,Ishan Kishan
5.0,19,14.0,0,0,35.71,4,1,1,v New Zealand,Hyderabad,2023-01-18,ODI # 4507,Ishan Kishan
8.0,7,9.0,2,0,88.88,4,0,2,v New Zealand,Raipur,2023-01-21,ODI # 4509,Ishan Kishan
17.0,29,24.0,1,1,70.83,4,1,1,v New Zealand,Indore,2023-01-24,ODI # 4511,Ishan Kishan
3.0,11,8.0,0,0,37.50,1,1,2,v Australia,Wankhede,2023-03-17,ODI # 4538,Ishan Kishan
19.0,63,42.0,1,0,45.23,3,1,2,v South Africa,Lucknow,2022-10-06,ODI # 4470,Ruturaj Gaikwad
1.0,3,2.0,0,0,50.00,11,1,1,v Australia,Eden Gardens,2017-09-21,ODI # 3912,Yuzvendra Chahal
0.0,-,9.0,0,0,0.00,11,0,1,v Sri Lanka,Dharamsala,2017-12-10,ODI # 3939,Yuzvendra Chahal
12.0,-,12.0,2,0,100.00,11,1,2,v England,Lord's,2018-07-14,ODI # 4016,Yuzvendra Chahal
3.0,-,5.0,0,0,60.00,9,1,2,v West Indies,Pune,2018-10-27,ODI # 4062,Yuzvendra Chahal
18.0,42,37.0,3,0,48.64,10,0,1,v New Zealand,Hamilton,2019-01-31,ODI # 4091,Yuzvendra Chahal
0.0,1,1.0,0,0,0.00,11,0,1,v New Zealand,Wellington,2019-02-03,ODI # 4092,Yuzvendra Chahal
0.0,-,1.0,0,0,0.00,10,1,1,v Australia,Mohali,2019-03-10,ODI # 4111,Yuzvendra Chahal
5.0,8,5.0,1,0,100.00,10,1,2,v New Zealand,Manchester,2019-07-09,ODI # 4190,Yuzvendra Chahal
10.0,19,12.0,1,0,83.33,10,1,2,v New Zealand,Auckland,2020-02-08,ODI # 4239,Yuzvendra Chahal
4.0,-,6.0,0,0,66.66,11,0,2,v Australia,Sydney,2020-11-29,ODI # 4266,Yuzvendra Chahal
2.0,12,6.0,0,0,33.33,10,1,2,v South Africa,Cape Town,2022-01-23,ODI # 4349,Yuzvendra Chahal
11.0,14,10.0,1,0,110.00,10,0,1,v West Indies,Ahmedabad,2022-02-09,ODI # 4355,Yuzvendra Chahal
3.0,11,13.0,0,0,23.07,10,1,2,v England,Lord's,2022-07-14,ODI # 4428,Yuzvendra Chahal
8.0,36,22.0,0,0,36.36,9,1,1,v New Zealand,Christchurch,2022-11-30,ODI # 4489,Yuzvendra Chahal
36.0,51,32.0,3,0,112.50,8,1,2,v New Zealand,Delhi,2016-10-20,ODI # 3797,Hardik Pandya
9.0,18,13.0,0,0,69.23,8,1,2,v New Zealand,Ranchi,2016-10-26,ODI # 3799,Hardik Pandya
40.0,60,37.0,3,1,108.10,7,0,2,v England,Pune,2017-01-15,ODI # 3819,Hardik Pandya
19.0,23,9.0,2,1,211.11,7,0,1,v England,Cuttack,2017-01-19,ODI # 3821,Hardik Pandya
56.0,67,43.0,4,2,130.23,7,1,2,v England,Eden Gardens,2017-01-22,ODI # 3824,Hardik Pandya
20.0,8,6.0,0,3,333.33,5,0,1,v Pakistan,Birmingham,2017-06-04,ODI # 3878,Hardik Pandya
9.0,8,5.0,0,1,180.00,6,1,1,v Sri Lanka,The Oval,2017-06-08,ODI # 3882,Hardik Pandya
76.0,46,43.0,4,6,176.74,7,1,2,v Pakistan,The Oval,2017-06-18,ODI # 3894,Hardik Pandya
4.0,-,5.0,0,0,80.00,4,1,1,v West Indies,Port of Spain,2017-06-25,ODI # 3896,Hardik Pandya
20.0,-,21.0,1,1,95.23,7,1,2,v West Indies,North Sound,2017-07-02,ODI # 3900,Hardik Pandya
0.0,-,3.0,0,0,0.00,7,1,2,v Sri Lanka,Pallekele,2017-08-24,ODI # 3906,Hardik Pandya
19.0,-,18.0,1,1,105.55,4,1,1,v Sri Lanka,Colombo (RPS),2017-08-31,ODI # 3908,Hardik Pandya
83.0,86,66.0,5,5,125.75,7,1,1,v Australia,Chennai,2017-09-17,ODI # 3910,Hardik Pandya
20.0,56,26.0,2,0,76.92,7,1,1,v Australia,Eden Gardens,2017-09-21,ODI # 3912,Hardik Pandya
78.0,98,72.0,5,4,108.33,4,1,2,v Australia,Indore,2017-09-24,ODI # 3914,Hardik Pandya
41.0,64,40.0,1,3,102.50,4,1,2,v Australia,Bengaluru,2017-09-28,ODI # 3917,Hardik Pandya
16.0,18,16.0,1,1,100.00,7,1,1,v New Zealand,Wankhede,2017-10-22,ODI # 3928,Hardik Pandya
30.0,48,31.0,2,1,96.77,5,1,2,v New Zealand,Pune,2017-10-25,ODI # 3931,Hardik Pandya
8.0,9,6.0,1,0,133.33,4,1,1,v New Zealand,Kanpur,2017-10-29,ODI # 3932,Hardik Pandya
10.0,11,10.0,2,0,100.00,7,1,1,v Sri Lanka,Dharamsala,2017-12-10,ODI # 3939,Hardik Pandya
8.0,12,5.0,1,0,160.00,5,1,1,v Sri Lanka,Mohali,2017-12-13,ODI # 3941,Hardik Pandya
3.0,15,6.0,0,0,50.00,5,0,2,v South Africa,Durban,2018-02-01,ODI # 3969,Hardik Pandya
14.0,21,15.0,0,1,93.33,5,1,1,v South Africa,Cape Town,2018-02-07,ODI # 3971,Hardik Pandya
9.0,17,13.0,1,0,69.23,7,1,1,v South Africa,Johannesburg,2018-02-10,ODI # 3973,Hardik Pandya
0.0,1,1.0,0,0,0.00,6,1,1,v South Africa,Gqeberha,2018-02-13,ODI # 3976,Hardik Pandya
21.0,-,22.0,1,0,95.45,7,1,2,v England,Lord's,2018-07-14,ODI # 4016,Hardik Pandya
21.0,29,21.0,2,0,100.00,7,1,1,v England,Leeds,2018-07-17,ODI # 4018,Hardik Pandya
16.0,37,20.0,4,0,80.00,7,1,1,v New Zealand,Hamilton,2019-01-31,ODI # 4091,Hardik Pandya
45.0,27,22.0,2,5,204.54,8,1,1,v New Zealand,Wellington,2019-02-03,ODI # 4092,Hardik Pandya
15.0,8,7.0,3,0,214.28,6,0,2,v South Africa,Southampton,2019-06-05,ODI # 4150,Hardik Pandya
48.0,41,27.0,4,3,177.77,4,1,1,v Australia,The Oval,2019-06-09,ODI # 4155,Hardik Pandya
26.0,24,19.0,2,1,136.84,4,1,1,v Pakistan,Manchester,2019-06-16,ODI # 4161,Hardik Pandya
7.0,23,9.0,0,0,77.77,7,1,1,v Afghanistan,Southampton,2019-06-22,ODI # 4169,Hardik Pandya
46.0,48,38.0,5,0,121.05,7,1,1,v West Indies,Manchester,2019-06-27,ODI # 4175,Hardik Pandya
45.0,49,33.0,4,0,136.36,5,1,2,v England,Birmingham,2019-06-30,ODI # 4179,Hardik Pandya
0.0,4,2.0,0,0,0.00,5,1,1,v Bangladesh,Birmingham,2019-07-02,ODI # 4182,Hardik Pandya
7.0,8,4.0,1,0,175.00,5,0,2,v Sri Lanka,Leeds,2019-07-06,ODI # 4187,Hardik Pandya
32.0,81,62.0,2,0,51.61,6,1,2,v New Zealand,Manchester,2019-07-09,ODI # 4190,Hardik Pandya
90.0,-,76.0,7,4,118.42,6,1,2,v Australia,Sydney,2020-11-27,ODI # 4265,Hardik Pandya
28.0,-,31.0,1,1,90.32,6,1,2,v Australia,Sydney,2020-11-29,ODI # 4266,Hardik Pandya
92.0,-,76.0,7,1,121.05,6,0,1,v Australia,Canberra,2020-12-02,ODI # 4267,Hardik Pandya
1.0,13,9.0,0,0,11.11,6,1,1,v England,Pune,2021-03-23,ODI # 4281,Hardik Pandya
35.0,30,16.0,1,4,218.75,6,1,1,v England,Pune,2021-03-26,ODI # 4283,Hardik Pandya
64.0,63,44.0,5,4,145.45,6,1,1,v England,Pune,2021-03-28,ODI # 4284,Hardik Pandya
0.0,6,3.0,0,0,0.00,6,1,2,v Sri Lanka,Colombo (RPS),2021-07-20,ODI # 4309,Hardik Pandya
19.0,18,17.0,3,0,111.76,6,1,1,v Sri Lanka,Colombo (RPS),2021-07-23,ODI # 4312,Hardik Pandya
29.0,68,44.0,2,0,65.90,6,1,2,v England,Lord's,2022-07-14,ODI # 4428,Hardik Pandya
71.0,81,55.0,10,0,129.09,6,1,2,v England,Manchester,2022-07-17,ODI # 4433,Hardik Pandya
14.0,17,12.0,0,1,116.66,6,1,1,v Sri Lanka,Guwahati,2023-01-10,ODI # 4501,Hardik Pandya
36.0,86,53.0,4,0,67.92,6,1,2,v Sri Lanka,Eden Gardens,2023-01-12,ODI # 4503,Hardik Pandya
28.0,56,38.0,3,0,73.68,6,1,1,v New Zealand,Hyderabad,2023-01-18,ODI # 4507,Hardik Pandya
54.0,55,38.0,3,3,142.10,6,1,1,v New Zealand,Indore,2023-01-24,ODI # 4511,Hardik Pandya
25.0,48,31.0,3,1,80.64,6,1,2,v Australia,Wankhede,2023-03-17,ODI # 4538,Hardik Pandya
1.0,3,3.0,0,0,33.33,6,1,1,v Australia,Visakhapatnam,2023-03-19,ODI # 4541,Hardik Pandya
40.0,78,40.0,3,1,100.00,6,1,2,v Australia,Chennai,2023-03-22,ODI # 4545,Hardik Pandya
8.0,13,9.0,0,0,88.88,7,1,1,v South Africa,Belfast,2007-06-26,ODI # 2592,Rohit Sharma
1.0,3,4.0,0,0,25.00,7,1,2,v Australia,Hyderabad,2007-10-05,ODI # 2625,Rohit Sharma
52.0,82,61.0,3,1,85.24,5,1,2,v Pakistan,Jaipur,2007-11-18,ODI # 2647,Rohit Sharma
29.0,68,43.0,5,0,67.44,4,1,1,v Australia,Brisbane,2008-02-03,ODI # 2670,Rohit Sharma
0.0,1,2.0,0,0,0.00,5,1,1,v Sri Lanka,Brisbane,2008-02-05,ODI # 2672,Rohit Sharma
39.0,86,61.0,2,0,63.93,6,0,2,v Australia,Melbourne,2008-02-10,ODI # 2675,Rohit Sharma
70.0,93,64.0,6,1,109.37,4,0,1,v Sri Lanka,Canberra,2008-02-12,ODI # 2676,Rohit Sharma
1.0,12,3.0,0,0,33.33,4,1,2,v Australia,Adelaide,2008-02-17,ODI # 2680,Rohit Sharma
24.0,74,36.0,1,0,66.66,4,1,2,v Sri Lanka,Adelaide,2008-02-19,ODI # 2681,Rohit Sharma
1.0,3,3.0,0,0,33.33,4,1,2,v Australia,Sydney,2008-02-24,ODI # 2685,Rohit Sharma
3.0,8,7.0,0,0,42.85,5,0,2,v Sri Lanka,Hobart,2008-02-26,ODI # 2686,Rohit Sharma
66.0,108,87.0,6,0,75.86,5,1,2,v Australia,Sydney,2008-03-02,ODI # 2688,Rohit Sharma
2.0,6,5.0,0,0,40.00,6,1,1,v Australia,Brisbane,2008-03-04,ODI # 2689,Rohit Sharma
9.0,28,27.0,0,0,33.33,5,1,1,v Pakistan,Mirpur,2008-06-10,ODI # 2705,Rohit Sharma
26.0,50,43.0,1,1,60.46,3,1,2,v Bangladesh,Mirpur,2008-06-12,ODI # 2706,Rohit Sharma
24.0,43,27.0,5,0,88.88,3,1,2,v Pakistan,Mirpur,2008-06-14,ODI # 2707,Rohit Sharma
11.0,37,29.0,0,0,37.93,3,1,1,v Hong Kong,Karachi,2008-06-25,ODI # 2716,Rohit Sharma
0.0,3,1.0,0,0,0.00,6,0,2,v Pakistan,Karachi,2008-06-26,ODI # 2717,Rohit Sharma
22.0,28,23.0,2,0,95.65,3,1,2,v Bangladesh,Karachi,2008-06-28,ODI # 2721,Rohit Sharma
58.0,81,71.0,4,0,81.69,6,1,1,v Pakistan,Karachi,2008-07-02,ODI # 2730,Rohit Sharma
22.0,37,28.0,2,0,78.57,6,0,2,v Sri Lanka,Karachi,2008-07-03,ODI # 2732,Rohit Sharma
3.0,8,8.0,0,0,37.50,6,1,2,v Sri Lanka,Karachi,2008-07-06,ODI # 2735,Rohit Sharma
19.0,46,31.0,1,1,61.29,5,1,1,v Sri Lanka,Dambulla,2008-08-18,ODI # 2742,Rohit Sharma
0.0,2,2.0,0,0,0.00,6,1,2,v Sri Lanka,Dambulla,2008-08-20,ODI # 2745,Rohit Sharma
32.0,39,32.0,3,0,100.00,7,1,1,v Sri Lanka,Colombo (RPS),2008-08-24,ODI # 2750,Rohit Sharma
18.0,30,23.0,0,0,78.26,6,1,1,v Sri Lanka,Colombo (RPS),2008-08-27,ODI # 2755,Rohit Sharma
3.0,11,5.0,0,0,60.00,5,1,2,v Sri Lanka,Colombo (RPS),2008-08-29,ODI # 2756,Rohit Sharma
11.0,30,8.0,1,0,137.50,7,0,1,v England,Rajkot,2008-11-14,ODI # 2774,Rohit Sharma
3.0,16,13.0,0,0,23.07,4,1,1,v England,Indore,2008-11-17,ODI # 2777,Rohit Sharma
28.0,54,41.0,3,0,68.29,4,1,2,v England,Kanpur,2008-11-20,ODI # 2778,Rohit Sharma
8.0,13,10.0,1,0,80.00,6,0,2,v England,Cuttack,2008-11-26,ODI # 2783,Rohit Sharma
25.0,44,30.0,3,0,83.33,6,0,2,v Sri Lanka,Dambulla,2009-01-28,ODI # 2806,Rohit Sharma
4.0,12,6.0,0,0,66.66,7,0,1,v Sri Lanka,Colombo (RPS),2009-02-05,ODI # 2815,Rohit Sharma
15.0,31,22.0,1,0,68.18,5,1,2,v Sri Lanka,Colombo (RPS),2009-02-08,ODI # 2818,Rohit Sharma
43.0,106,74.0,1,1,58.10,4,0,1,v New Zealand,Auckland,2009-03-14,ODI # 2825,Rohit Sharma
4.0,9,12.0,0,0,33.33,3,1,1,v West Indies,Kingston,2009-06-26,ODI # 2852,Rohit Sharma
0.0,7,2.0,0,0,0.00,3,1,1,v West Indies,Kingston,2009-06-28,ODI # 2853,Rohit Sharma
11.0,19,9.0,0,0,122.22,5,1,2,v West Indies,Gros Islet,2009-07-03,ODI # 2854,Rohit Sharma
48.0,-,61.0,3,0,78.68,4,1,2,v South Africa,Ahmedabad,2010-02-27,ODI # 2963,Rohit Sharma
114.0,135,119.0,6,4,95.79,4,1,1,v Zimbabwe,Bulawayo,2010-05-28,ODI # 2981,Rohit Sharma
