Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter
10.0,30,15.0,1,0,66.66,3,1,2,v Afghanistan,Chattogram,2022-02-23,ODI # 4357,Shakib Al Hasan
20.0,40,36.0,2,0,55.55,3,1,1,v Afghanistan,Chattogram,2022-02-25,ODI # 4358,Shakib Al Hasan
30.0,55,36.0,3,0,83.33,3,1,1,v Afghanistan,Chattogram,2022-02-28,ODI # 4359,Shakib Al Hasan
77.0,97,64.0,7,3,120.31,3,1,1,v South Africa,Centurion,2022-03-18,ODI # 4370,Shakib Al Hasan
0.0,6,6.0,0,0,0.00,3,1,1,v South Africa,Johannesburg,2022-03-20,ODI # 4372,Shakib Al Hasan
18.0,21,20.0,2,0,90.00,3,0,2,v South Africa,Centurion,2022-03-23,ODI # 4375,Shakib Al Hasan
29.0,69,38.0,3,0,76.31,4,1,2,v India,Mirpur,2022-12-04,ODI # 4493,Shakib Al Hasan
8.0,42,20.0,1,0,40.00,4,1,1,v India,Mirpur,2022-12-07,ODI # 4496,Shakib Al Hasan
43.0,83,50.0,4,0,86.00,3,1,2,v India,Chattogram,2022-12-10,ODI # 4499,Shakib Al Hasan
8.0,9,12.0,1,0,66.66,5,1,1,v England,Mirpur,2023-03-01,ODI # 4525,Shakib Al Hasan
58.0,109,69.0,5,0,84.05,5,1,2,v England,Mirpur,2023-03-03,ODI # 4528,Shakib Al Hasan
75.0,108,71.0,7,0,105.63,5,1,1,v England,Chattogram,2023-03-06,ODI # 4531,Shakib Al Hasan
93.0,122,89.0,9,0,104.49,4,1,1,v Ireland,Sylhet,2023-03-18,ODI # 4539,Shakib Al Hasan
17.0,29,19.0,2,0,89.47,4,1,1,v Ireland,Sylhet,2023-03-20,ODI # 4542,Shakib Al Hasan
20.0,40,21.0,4,0,95.23,4,1,1,v Ireland,Chelmsford,2023-05-09,ODI # 4576,Shakib Al Hasan
26.0,35,27.0,5,0,96.29,4,1,2,v Ireland,Chelmsford,2023-05-12,ODI # 4577,Shakib Al Hasan
15.0,38,38.0,0,0,39.47,4,1,1,v Afghanistan,Chattogram,2023-07-05,ODI # 4615,Shakib Al Hasan
25.0,46,29.0,3,0,86.20,5,1,2,v Afghanistan,Chattogram,2023-07-08,ODI # 4619,Shakib Al Hasan
39.0,46,39.0,5,0,100.00,4,1,2,v Afghanistan,Chattogram,2023-07-11,ODI # 4621,Shakib Al Hasan
0.0,6,1.0,0,0,0.00,10,1,1,v Sri Lanka,Mirpur,2021-05-25,ODI # 4291,Shoriful Islam
8.0,17,5.0,0,1,160.00,10,1,2,v Sri Lanka,Mirpur,2021-05-28,ODI # 4292,Shoriful Islam
0.0,4,1.0,0,0,0.00,11,0,1,v Zimbabwe,Harare,2021-07-16,ODI # 4304,Shoriful Islam
7.0,13,9.0,1,0,77.77,10,1,1,v Afghanistan,Chattogram,2022-02-28,ODI # 4359,Shoriful Islam
2.0,11,8.0,0,0,25.00,10,1,1,v South Africa,Johannesburg,2022-03-20,ODI # 4372,Shoriful Islam
1.0,4,2.0,0,0,50.00,10,1,1,v Zimbabwe,Harare,2022-08-07,ODI # 4442,Shoriful Islam
16.0,22,15.0,0,1,106.66,9,1,1,v Ireland,Chelmsford,2023-05-09,ODI # 4576,Shoriful Islam
4.0,10,3.0,1,0,133.33,9,0,2,v Ireland,Chelmsford,2023-05-12,ODI # 4577,Shoriful Islam
11.0,14,9.0,1,0,122.22,9,1,1,v Afghanistan,Mirpur,2016-09-25,ODI # 3781,Taijul Islam
10.0,31,31.0,1,0,32.25,9,1,1,v Afghanistan,Mirpur,2016-09-28,ODI # 3783,Taijul Islam
3.0,-,9.0,0,0,33.33,9,1,1,v Sri Lanka,Colombo (RPS),2019-07-28,ODI # 4194,Taijul Islam
39.0,-,28.0,5,1,139.28,9,0,2,v Sri Lanka,Colombo (RPS),2019-07-31,ODI # 4195,Taijul Islam
0.0,-,1.0,0,0,0.00,9,1,1,v Zimbabwe,Sylhet,2020-03-03,ODI # 4251,Taijul Islam
6.0,9,4.0,1,0,150.00,9,1,1,v Zimbabwe,Harare,2022-08-07,ODI # 4442,Taijul Islam
5.0,-,13.0,0,0,38.46,8,1,1,v Zimbabwe,Harare,2022-08-10,ODI # 4443,Taijul Islam
10.0,25,13.0,1,0,76.92,10,1,1,v England,Mirpur,2023-03-01,ODI # 4525,Taijul Islam
1.0,14,11.0,0,0,9.09,10,1,2,v England,Mirpur,2023-03-03,ODI # 4528,Taijul Islam
2.0,7,6.0,0,0,33.33,9,1,1,v England,Chattogram,2023-03-06,ODI # 4531,Taijul Islam
14.0,48,36.0,1,0,38.88,8,1,1,v Ireland,Chelmsford,2023-05-09,ODI # 4576,Taijul Islam
9.0,27,13.0,0,0,69.23,8,1,2,v Ireland,Chelmsford,2023-05-12,ODI # 4577,Taijul Islam
0.0,13,2.0,0,0,0.00,10,0,2,v India,Mirpur,2014-06-17,ODI # 3498,Taskin Ahmed
0.0,1,0.0,0,0,-,10,0,1,v West Indies,St George's,2014-08-20,ODI # 3509,Taskin Ahmed
1.0,5,3.0,0,0,33.33,11,1,1,v Afghanistan,Canberra,2015-02-18,ODI # 3605,Taskin Ahmed
0.0,1,1.0,0,0,0.00,11,1,2,v Sri Lanka,Melbourne,2015-02-26,ODI # 3615,Taskin Ahmed
0.0,1,0.0,0,0,-,11,0,2,v India,Melbourne,2015-03-19,ODI # 3641,Taskin Ahmed
2.0,10,5.0,0,0,40.00,10,1,1,v India,Mirpur,2015-06-18,ODI # 3658,Taskin Ahmed
2.0,3,2.0,0,0,100.00,10,1,1,v Afghanistan,Mirpur,2016-09-25,ODI # 3781,Taskin Ahmed
0.0,1,1.0,0,0,0.00,10,1,1,v Afghanistan,Mirpur,2016-09-28,ODI # 3783,Taskin Ahmed
1.0,8,4.0,0,0,25.00,11,1,2,v England,Mirpur,2016-10-07,ODI # 3791,Taskin Ahmed
2.0,11,11.0,0,0,18.18,10,1,2,v New Zealand,Christchurch,2016-12-26,ODI # 3814,Taskin Ahmed
0.0,-,4.0,0,0,0.00,10,1,2,v New Zealand,Nelson,2016-12-29,ODI # 3815,Taskin Ahmed
4.0,19,13.0,0,0,30.76,10,0,1,v New Zealand,Nelson,2016-12-31,ODI # 3816,Taskin Ahmed
14.0,-,27.0,1,0,51.85,10,1,2,v Sri Lanka,Colombo (SSC),2017-04-01,ODI # 3858,Taskin Ahmed
10.0,23,14.0,1,0,71.42,9,0,1,v India,Birmingham,2017-06-15,ODI # 3891,Taskin Ahmed
3.0,18,6.0,0,0,50.00,10,0,2,v South Africa,Paarl,2017-10-18,ODI # 3925,Taskin Ahmed
2.0,-,6.0,0,0,33.33,10,1,2,v South Africa,East London,2017-10-22,ODI # 3929,Taskin Ahmed
10.0,48,32.0,1,0,31.25,9,1,1,v New Zealand,Dunedin,2021-03-20,ODI # 4279,Taskin Ahmed
9.0,30,24.0,2,0,37.50,9,1,2,v New Zealand,Wellington,2021-03-26,ODI # 4282,Taskin Ahmed
0.0,3,2.0,0,0,0.00,9,1,2,v Sri Lanka,Mirpur,2021-05-28,ODI # 4292,Taskin Ahmed
1.0,2,1.0,0,0,100.00,10,1,1,v Zimbabwe,Harare,2021-07-16,ODI # 4304,Taskin Ahmed
0.0,5,6.0,0,0,0.00,9,1,1,v Afghanistan,Chattogram,2022-02-28,ODI # 4359,Taskin Ahmed
7.0,11,5.0,1,0,140.00,9,0,1,v South Africa,Centurion,2022-03-18,ODI # 4370,Taskin Ahmed
9.0,22,12.0,0,0,75.00,9,0,1,v South Africa,Johannesburg,2022-03-20,ODI # 4372,Taskin Ahmed
1.0,12,2.0,0,0,50.00,8,1,1,v Zimbabwe,Harare,2022-08-07,ODI # 4442,Taskin Ahmed
17.0,33,16.0,0,2,106.25,9,0,2,v India,Chattogram,2022-12-10,ODI # 4499,Taskin Ahmed
14.0,32,18.0,1,1,77.77,9,1,1,v England,Mirpur,2023-03-01,ODI # 4525,Taskin Ahmed
21.0,28,21.0,4,0,100.00,9,1,2,v England,Mirpur,2023-03-03,ODI # 4528,Taskin Ahmed
11.0,9,7.0,0,1,157.14,8,1,1,v Ireland,Sylhet,2023-03-18,ODI # 4539,Taskin Ahmed
1.0,4,1.0,0,0,100.00,8,0,1,v Ireland,Sylhet,2023-03-20,ODI # 4542,Taskin Ahmed
7.0,19,19.0,0,0,36.84,9,1,1,v Afghanistan,Chattogram,2023-07-05,ODI # 4615,Taskin Ahmed
0.0,7,5.0,0,0,0.00,5,1,2,v Afghanistan,Chattogram,2022-02-23,ODI # 4357,Yasir Ali
1.0,7,4.0,0,0,25.00,5,1,1,v Afghanistan,Chattogram,2022-02-28,ODI # 4359,Yasir Ali
50.0,72,44.0,4,2,113.63,5,1,1,v South Africa,Centurion,2022-03-18,ODI # 4370,Yasir Ali
2.0,23,14.0,0,0,14.28,5,1,1,v South Africa,Johannesburg,2022-03-20,ODI # 4372,Yasir Ali
25.0,32,30.0,2,1,83.33,5,1,2,v India,Chattogram,2022-12-10,ODI # 4499,Yasir Ali
17.0,20,10.0,1,1,170.00,7,1,1,v Ireland,Sylhet,2023-03-18,ODI # 4539,Yasir Ali
7.0,12,7.0,1,0,100.00,7,1,1,v Ireland,Sylhet,2023-03-20,ODI # 4542,Yasir Ali
92.0,138,85.0,8,2,108.23,5,1,1,v Ireland,Sylhet,2023-03-18,ODI # 4539,Towhid Hridoy
49.0,73,34.0,4,1,144.11,5,1,1,v Ireland,Sylhet,2023-03-20,ODI # 4542,Towhid Hridoy
27.0,67,31.0,2,0,87.09,5,1,1,v Ireland,Chelmsford,2023-05-09,ODI # 4576,Towhid Hridoy
68.0,75,58.0,5,3,117.24,5,1,2,v Ireland,Chelmsford,2023-05-12,ODI # 4577,Towhid Hridoy
13.0,19,16.0,1,0,81.25,5,1,1,v Ireland,Chelmsford,2023-05-14,ODI # 4578,Towhid Hridoy
51.0,111,69.0,3,0,73.91,5,1,1,v Afghanistan,Chattogram,2023-07-05,ODI # 4615,Towhid Hridoy
16.0,48,34.0,2,0,47.05,4,1,2,v Afghanistan,Chattogram,2023-07-08,ODI # 4619,Towhid Hridoy
22.0,28,19.0,1,0,115.78,5,0,2,v Afghanistan,Chattogram,2023-07-11,ODI # 4621,Towhid Hridoy
1.0,5,5.0,0,0,20.00,10,1,1,v New Zealand,Dunedin,2021-03-20,ODI # 4279,Hasan Mahmud
0.0,-,4.0,0,0,0.00,9,1,1,v Zimbabwe,Harare,2022-08-10,ODI # 4443,Hasan Mahmud
0.0,7,2.0,0,0,0.00,10,1,2,v India,Mirpur,2022-12-04,ODI # 4493,Hasan Mahmud
4.0,10,5.0,0,0,80.00,10,0,1,v Ireland,Chelmsford,2023-05-09,ODI # 4576,Hasan Mahmud
1.0,8,2.0,0,0,50.00,9,1,1,v Ireland,Chelmsford,2023-05-14,ODI # 4578,Hasan Mahmud
8.0,27,17.0,1,0,47.05,10,0,1,v Afghanistan,Chattogram,2023-07-05,ODI # 4615,Hasan Mahmud
4.0,11,12.0,1,0,33.33,9,1,2,v Afghanistan,Chattogram,2023-07-08,ODI # 4619,Hasan Mahmud
