Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter
5.0,38,30.0,1,0,16.66,9,1,1,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,Zia-ur-Rehman
0.0,-,0.0,0,0,-,11,1,2,v Ireland,Sharjah,2017-12-07,ODI # 3937,Mujeeb Ur Rahman
4.0,-,8.0,1,0,50.00,11,0,1,v Ireland,Sharjah,2017-12-10,ODI # 3940,Mujeeb Ur Rahman
15.0,-,8.0,2,1,187.50,11,1,2,v Zimbabwe,Sharjah,2018-02-11,ODI # 3974,Mujeeb Ur Rahman
1.0,-,1.0,0,0,100.00,10,0,1,v Zimbabwe,Sharjah,2018-02-19,ODI # 3979,Mujeeb Ur Rahman
0.0,6,2.0,0,0,0.00,11,1,1,v Scotland,Bulawayo,2018-03-04,ODI # 3983,Mujeeb Ur Rahman
3.0,9,5.0,0,0,60.00,10,1,2,v Zimbabwe,Bulawayo,2018-03-06,ODI # 3988,Mujeeb Ur Rahman
1.0,9,1.0,0,0,100.00,10,1,2,v Hong Kong,Bulawayo,2018-03-08,ODI # 3990,Mujeeb Ur Rahman
4.0,13,5.0,0,0,80.00,11,0,1,v Ireland,Belfast,2018-08-27,ODI # 4032,Mujeeb Ur Rahman
12.0,16,9.0,2,0,133.33,11,0,1,v Ireland,Belfast,2018-08-29,ODI # 4033,Mujeeb Ur Rahman
0.0,-,2.0,0,0,0.00,11,1,1,v Sri Lanka,Abu Dhabi,2018-09-17,ODI # 4038,Mujeeb Ur Rahman
1.0,-,4.0,0,0,25.00,11,0,1,v Ireland,Dehradun,2019-03-08,ODI # 4108,Mujeeb Ur Rahman
0.0,-,0.0,0,0,-,9,0,1,v Ireland,Dehradun,2019-03-10,ODI # 4110,Mujeeb Ur Rahman
0.0,2,2.0,0,0,0.00,11,1,2,v Ireland,Belfast,2019-05-19,ODI # 4139,Mujeeb Ur Rahman
13.0,18,9.0,1,1,144.44,10,1,1,v Australia,Bristol,2019-06-01,ODI # 4146,Mujeeb Ur Rahman
1.0,4,1.0,0,0,100.00,11,0,2,v Sri Lanka,Cardiff,2019-06-04,ODI # 4149,Mujeeb Ur Rahman
0.0,2,1.0,0,0,0.00,11,1,2,v India,Southampton,2019-06-22,ODI # 4169,Mujeeb Ur Rahman
0.0,7,4.0,0,0,0.00,11,1,2,v Bangladesh,Southampton,2019-06-24,ODI # 4172,Mujeeb Ur Rahman
7.0,10,9.0,1,0,77.77,11,0,1,v Pakistan,Leeds,2019-06-29,ODI # 4177,Mujeeb Ur Rahman
7.0,13,5.0,1,0,140.00,11,0,2,v West Indies,Leeds,2019-07-04,ODI # 4184,Mujeeb Ur Rahman
0.0,-,0.0,0,0,-,11,0,1,v West Indies,Lucknow,2019-11-06,ODI # 4213,Mujeeb Ur Rahman
0.0,-,3.0,0,0,0.00,10,1,2,v West Indies,Lucknow,2019-11-09,ODI # 4214,Mujeeb Ur Rahman
1.0,12,2.0,0,0,50.00,10,0,1,v Ireland,Abu Dhabi,2021-01-21,ODI # 4271,Mujeeb Ur Rahman
18.0,33,18.0,2,0,100.00,10,0,1,v Ireland,Abu Dhabi,2021-01-26,ODI # 4275,Mujeeb Ur Rahman
0.0,5,4.0,0,0,0.00,9,1,1,v Bangladesh,Chattogram,2022-02-23,ODI # 4357,Mujeeb Ur Rahman
8.0,29,22.0,0,0,36.36,9,1,2,v Bangladesh,Chattogram,2022-02-25,ODI # 4358,Mujeeb Ur Rahman
1.0,5,1.0,0,0,100.00,9,0,1,v Sri Lanka,Pallekele,2022-11-25,ODI # 4485,Mujeeb Ur Rahman
0.0,2,2.0,0,0,0.00,9,1,1,v Sri Lanka,Pallekele,2022-11-27,ODI # 4488,Mujeeb Ur Rahman
0.0,3,2.0,0,0,0.00,9,1,2,v Sri Lanka,Hambantota,2023-06-04,ODI # 4580,Mujeeb Ur Rahman
0.0,8,4.0,0,0,0.00,9,1,1,v Sri Lanka,Hambantota,2023-06-07,ODI # 4583,Mujeeb Ur Rahman
5.0,3,3.0,1,0,166.66,9,1,1,v Bangladesh,Chattogram,2023-07-08,ODI # 4619,Mujeeb Ur Rahman
11.0,33,34.0,2,0,32.35,10,1,1,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,Mujeeb Ur Rahman
8.0,7,4.0,1,0,200.00,8,0,1,v Zimbabwe,Bulawayo,2015-10-18,ODI # 3694,Rashid Khan
15.0,21,27.0,1,0,55.55,8,1,1,v Zimbabwe,Bulawayo,2015-10-20,ODI # 3696,Rashid Khan
9.0,12,11.0,0,1,81.81,8,0,2,v Zimbabwe,Bulawayo,2015-10-22,ODI # 3697,Rashid Khan
4.0,9,6.0,0,0,66.66,8,1,1,v Zimbabwe,Bulawayo,2015-10-24,ODI # 3699,Rashid Khan
3.0,-,4.0,0,0,75.00,9,1,2,v Zimbabwe,Sharjah,2016-01-02,ODI # 3719,Rashid Khan
10.0,-,14.0,2,0,71.42,4,1,2,v Zimbabwe,Sharjah,2016-01-04,ODI # 3720,Rashid Khan
31.0,-,41.0,3,0,75.60,8,1,2,v Zimbabwe,Sharjah,2016-01-06,ODI # 3722,Rashid Khan
18.0,-,11.0,2,1,163.63,10,1,1,v Ireland,Belfast,2016-07-12,ODI # 3761,Rashid Khan
24.0,-,28.0,0,1,85.71,9,1,1,v Ireland,Belfast,2016-07-14,ODI # 3762,Rashid Khan
60.0,-,44.0,5,2,136.36,8,0,1,v Ireland,Belfast,2016-07-17,ODI # 3763,Rashid Khan
40.0,-,32.0,4,1,125.00,8,1,2,v Ireland,Belfast,2016-07-19,ODI # 3764,Rashid Khan
7.0,7,5.0,1,0,140.00,8,1,2,v Bangladesh,Mirpur,2016-09-25,ODI # 3781,Rashid Khan
5.0,19,14.0,0,0,35.71,8,1,2,v Bangladesh,Mirpur,2016-09-28,ODI # 3783,Rashid Khan
17.0,34,22.0,3,0,77.27,9,1,2,v Bangladesh,Mirpur,2016-10-01,ODI # 3786,Rashid Khan
32.0,31,18.0,3,2,177.77,9,1,1,v Zimbabwe,Harare,2017-02-16,ODI # 3835,Rashid Khan
3.0,5,5.0,0,0,60.00,8,1,1,v Zimbabwe,Harare,2017-02-19,ODI # 3837,Rashid Khan
2.0,7,2.0,0,0,100.00,9,1,2,v Zimbabwe,Harare,2017-02-21,ODI # 3838,Rashid Khan
11.0,17,18.0,1,0,61.11,10,1,1,v Zimbabwe,Harare,2017-02-24,ODI # 3840,Rashid Khan
18.0,32,17.0,1,0,105.88,9,1,1,v Zimbabwe,Harare,2017-02-26,ODI # 3842,Rashid Khan
6.0,9,4.0,1,0,150.00,9,1,1,v Ireland,Greater Noida,2017-03-17,ODI # 3851,Rashid Khan
56.0,68,50.0,4,3,112.00,8,1,1,v Ireland,Greater Noida,2017-03-19,ODI # 3852,Rashid Khan
0.0,1,1.0,0,0,0.00,8,1,1,v Ireland,Greater Noida,2017-03-22,ODI # 3853,Rashid Khan
7.0,-,12.0,0,1,58.33,9,1,1,v West Indies,Gros Islet,2017-06-11,ODI # 3887,Rashid Khan
48.0,-,49.0,4,1,97.95,8,1,1,v Ireland,Sharjah,2017-12-05,ODI # 3935,Rashid Khan
16.0,-,15.0,1,0,106.66,8,0,2,v Ireland,Sharjah,2017-12-07,ODI # 3937,Rashid Khan
44.0,-,55.0,6,1,80.00,8,1,1,v Ireland,Sharjah,2017-12-10,ODI # 3940,Rashid Khan
8.0,-,8.0,1,0,100.00,9,1,2,v Zimbabwe,Sharjah,2018-02-11,ODI # 3974,Rashid Khan
43.0,-,29.0,3,3,148.27,9,1,1,v Zimbabwe,Sharjah,2018-02-19,ODI # 3979,Rashid Khan
0.0,2,1.0,0,0,0.00,9,1,1,v Scotland,Bulawayo,2018-03-04,ODI # 3983,Rashid Khan
6.0,3,3.0,1,0,200.00,8,1,2,v Zimbabwe,Bulawayo,2018-03-06,ODI # 3988,Rashid Khan
14.0,29,19.0,1,0,73.68,8,1,2,v Hong Kong,Bulawayo,2018-03-08,ODI # 3990,Rashid Khan
13.0,26,11.0,1,0,118.18,8,0,2,v West Indies,Harare,2018-03-15,ODI # 3997,Rashid Khan
1.0,10,5.0,0,0,20.00,9,1,1,v Ireland,Belfast,2018-08-27,ODI # 4032,Rashid Khan
10.0,25,22.0,1,0,45.45,9,1,1,v Ireland,Belfast,2018-08-29,ODI # 4033,Rashid Khan
13.0,-,6.0,2,0,216.66,9,1,1,v Sri Lanka,Abu Dhabi,2018-09-17,ODI # 4038,Rashid Khan
57.0,-,32.0,8,1,178.12,9,0,1,v Bangladesh,Abu Dhabi,2018-09-20,ODI # 4041,Rashid Khan
5.0,-,4.0,0,0,125.00,8,1,2,v Bangladesh,Abu Dhabi,2018-09-23,ODI # 4045,Rashid Khan
12.0,-,19.0,0,0,63.15,9,0,1,v India,Dubai (DSC),2018-09-25,ODI # 4046,Rashid Khan
11.0,-,12.0,0,1,91.66,8,0,1,v Ireland,Dehradun,2019-03-02,ODI # 4101,Rashid Khan
8.0,-,10.0,1,0,80.00,9,1,1,v Ireland,Dehradun,2019-03-05,ODI # 4105,Rashid Khan
52.0,-,58.0,6,1,89.65,9,1,1,v Ireland,Dehradun,2019-03-08,ODI # 4108,Rashid Khan
35.0,-,28.0,2,2,125.00,8,0,1,v Ireland,Dehradun,2019-03-10,ODI # 4110,Rashid Khan
16.0,9,11.0,0,2,145.45,8,1,2,v Ireland,Belfast,2019-05-19,ODI # 4139,Rashid Khan
0.0,4,1.0,0,0,0.00,8,1,1,v Ireland,Belfast,2019-05-21,ODI # 4141,Rashid Khan
27.0,23,11.0,2,3,245.45,8,1,1,v Australia,Bristol,2019-06-01,ODI # 4146,Rashid Khan
2.0,7,4.0,0,0,50.00,8,1,2,v Sri Lanka,Cardiff,2019-06-04,ODI # 4149,Rashid Khan
0.0,7,4.0,0,0,0.00,9,1,1,v New Zealand,Taunton,2019-06-08,ODI # 4154,Rashid Khan
35.0,34,25.0,6,0,140.00,9,1,1,v South Africa,Cardiff,2019-06-15,ODI # 4160,Rashid Khan
8.0,19,13.0,1,0,61.53,8,1,2,v England,Manchester,2019-06-18,ODI # 4163,Rashid Khan
14.0,20,16.0,1,0,87.50,8,1,2,v India,Southampton,2019-06-22,ODI # 4169,Rashid Khan
2.0,7,3.0,0,0,66.66,9,1,2,v Bangladesh,Southampton,2019-06-24,ODI # 4172,Rashid Khan
8.0,11,12.0,1,0,66.66,9,1,1,v Pakistan,Leeds,2019-06-29,ODI # 4177,Rashid Khan
9.0,27,16.0,0,1,56.25,8,1,2,v West Indies,Leeds,2019-07-04,ODI # 4184,Rashid Khan
0.0,-,2.0,0,0,0.00,9,1,1,v West Indies,Lucknow,2019-11-06,ODI # 4213,Rashid Khan
2.0,-,9.0,0,0,22.22,8,1,2,v West Indies,Lucknow,2019-11-09,ODI # 4214,Rashid Khan
0.0,-,3.0,0,0,0.00,8,1,1,v West Indies,Lucknow,2019-11-11,ODI # 4215,Rashid Khan
55.0,40,30.0,2,5,183.33,9,1,1,v Ireland,Abu Dhabi,2021-01-21,ODI # 4271,Rashid Khan
48.0,56,40.0,3,3,120.00,9,1,1,v Ireland,Abu Dhabi,2021-01-26,ODI # 4275,Rashid Khan
5.0,8,6.0,1,0,83.33,8,1,1,v Netherlands,Doha,2022-01-21,ODI # 4345,Rashid Khan
14.0,-,17.0,1,0,82.35,7,1,1,v Netherlands,Doha,2022-01-23,ODI # 4348,Rashid Khan
13.0,6,6.0,0,1,216.66,7,0,1,v Netherlands,Doha,2022-01-25,ODI # 4350,Rashid Khan
0.0,2,3.0,0,0,0.00,8,1,1,v Bangladesh,Chattogram,2022-02-23,ODI # 4357,Rashid Khan
29.0,39,26.0,3,1,111.53,8,1,2,v Bangladesh,Chattogram,2022-02-25,ODI # 4358,Rashid Khan
39.0,16,17.0,4,2,229.41,7,0,1,v Zimbabwe,Harare,2022-06-04,ODI # 4397,Rashid Khan
6.0,-,3.0,0,0,200.00,8,0,2,v Zimbabwe,Harare,2022-06-09,ODI # 4403,Rashid Khan
4.0,11,5.0,0,0,80.00,6,1,1,v Sri Lanka,Pallekele,2022-11-25,ODI # 4485,Rashid Khan
3.0,5,8.0,0,0,37.50,8,1,1,v Sri Lanka,Pallekele,2022-11-27,ODI # 4488,Rashid Khan
13.0,18,10.0,1,0,130.00,8,1,1,v Sri Lanka,Pallekele,2022-11-30,ODI # 4490,Rashid Khan
2.0,6,8.0,0,0,25.00,8,1,1,v Sri Lanka,Hambantota,2023-06-07,ODI # 4583,Rashid Khan
6.0,5,6.0,1,0,100.00,7,1,1,v Bangladesh,Chattogram,2023-07-08,ODI # 4619,Rashid Khan
0.0,4,0.0,0,0,-,11,0,1,v Bangladesh,Chattogram,2022-02-23,ODI # 4357,Fazalhaq Farooqi
0.0,3,1.0,0,0,0.00,11,1,2,v Bangladesh,Chattogram,2022-02-25,ODI # 4358,Fazalhaq Farooqi
2.0,12,7.0,0,0,28.57,10,0,1,v Sri Lanka,Pallekele,2022-11-27,ODI # 4488,Fazalhaq Farooqi
0.0,3,4.0,0,0,0.00,11,0,2,v Sri Lanka,Hambantota,2023-06-04,ODI # 4580,Fazalhaq Farooqi
4.0,27,15.0,1,0,26.66,10,1,1,v Sri Lanka,Hambantota,2023-06-07,ODI # 4583,Fazalhaq Farooqi
1.0,2,2.0,0,0,50.00,10,1,1,v Bangladesh,Chattogram,2023-07-08,ODI # 4619,Fazalhaq Farooqi
0.0,-,0.0,0,0,-,11,0,1,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,Fazalhaq Farooqi
9.0,53,33.0,0,0,27.27,6,1,1,v Zimbabwe,Harare,2017-02-24,ODI # 3840,Karim Janat
14.0,16,9.0,1,1,155.55,1,1,1,v Ireland,Belfast,2018-08-27,ODI # 4032,Hazratullah Zazai
1.0,11,2.0,0,0,50.0,2,1,1,v Ireland,Belfast,2018-08-29,ODI # 4033,Hazratullah Zazai
25.0,-,42.0,3,1,59.52,2,1,2,v Ireland,Dehradun,2019-02-28,ODI # 4100,Hazratullah Zazai
67.0,-,43.0,5,5,155.81,1,1,1,v Ireland,Dehradun,2019-03-02,ODI # 4101,Hazratullah Zazai
34.0,-,33.0,3,2,103.03,2,1,1,v Ireland,Dehradun,2019-03-05,ODI # 4105,Hazratullah Zazai
14.0,-,16.0,1,1,87.5,1,1,1,v Ireland,Dehradun,2019-03-08,ODI # 4108,Hazratullah Zazai
14.0,-,12.0,2,1,116.66,2,1,2,v Scotland,Edinburgh,2019-05-10,ODI # 4131,Hazratullah Zazai
14.0,49,40.0,2,0,35.0,2,1,2,v Ireland,Belfast,2019-05-19,ODI # 4139,Hazratullah Zazai
0.0,10,2.0,0,0,0.0,2,1,1,v Australia,Bristol,2019-06-01,ODI # 4146,Hazratullah Zazai
30.0,48,25.0,3,1,120.0,2,1,2,v Sri Lanka,Cardiff,2019-06-04,ODI # 4149,Hazratullah Zazai
34.0,48,28.0,5,1,121.42,1,1,1,v New Zealand,Taunton,2019-06-08,ODI # 4154,Hazratullah Zazai
22.0,40,23.0,3,0,95.65,1,1,1,v South Africa,Cardiff,2019-06-15,ODI # 4160,Hazratullah Zazai
10.0,32,24.0,1,0,41.66,1,1,2,v India,Southampton,2019-06-22,ODI # 4169,Hazratullah Zazai
9.0,-,21.0,1,0,42.85,1,1,1,v West Indies,Lucknow,2019-11-06,ODI # 4213,Hazratullah Zazai
23.0,-,30.0,1,2,76.66,1,1,2,v West Indies,Lucknow,2019-11-09,ODI # 4214,Hazratullah Zazai
50.0,-,59.0,7,2,84.74,1,1,1,v West Indies,Lucknow,2019-11-11,ODI # 4215,Hazratullah Zazai
0.0,1,2.0,0,0,0.00,9,1,1,v Canada,Toronto,2011-08-09,ODI # 3174,Gulbadin Naib
7.0,15,23.0,1,0,30.43,6,1,1,v Pakistan,Sharjah,2012-02-10,ODI # 3236,Gulbadin Naib
1.0,-,5.0,0,0,20.00,8,1,1,v Netherlands,Sharjah,2012-03-29,ODI # 3270,Gulbadin Naib
19.0,-,23.0,0,2,82.60,8,1,2,v Ireland,Dublin,2012-07-05,ODI # 3282,Gulbadin Naib
22.0,31,17.0,1,3,129.41,9,1,2,v Australia,Sharjah,2012-08-25,ODI # 3297,Gulbadin Naib
21.0,-,15.0,4,0,140.00,7,0,2,v Scotland,Sharjah,2013-03-08,ODI # 3342,Gulbadin Naib
23.0,26,18.0,2,0,127.77,8,0,1,v Zimbabwe,Bulawayo,2014-07-20,ODI # 3504,Gulbadin Naib
31.0,46,41.0,3,0,75.60,3,1,1,v Zimbabwe,Bulawayo,2014-07-24,ODI # 3506,Gulbadin Naib
8.0,-,6.0,0,1,133.33,6,1,1,v U.A.E.,ICCA Dubai,2014-11-28,ODI # 3556,Gulbadin Naib
20.0,-,14.0,1,1,142.85,7,1,1,v U.A.E.,ICCA Dubai,2014-11-30,ODI # 3558,Gulbadin Naib
0.0,-,3.0,0,0,0.00,9,1,2,v Scotland,Abu Dhabi,2015-01-14,ODI # 3576,Gulbadin Naib
0.0,4,1.0,0,0,0.00,8,1,2,v Scotland,Dunedin,2015-02-26,ODI # 3614,Gulbadin Naib
82.0,-,68.0,3,6,120.58,7,0,2,v Zimbabwe,Sharjah,2016-01-06,ODI # 3722,Gulbadin Naib
2.0,-,10.0,0,0,20.00,4,1,2,v Ireland,Belfast,2016-07-19,ODI # 3764,Gulbadin Naib
1.0,4,3.0,0,0,33.33,8,1,1,v Zimbabwe,Harare,2017-02-16,ODI # 3835,Gulbadin Naib
5.0,15,10.0,0,0,50.00,7,1,1,v Zimbabwe,Harare,2017-02-19,ODI # 3837,Gulbadin Naib
16.0,32,32.0,2,0,50.00,6,1,2,v Zimbabwe,Harare,2017-02-21,ODI # 3838,Gulbadin Naib
10.0,35,28.0,0,0,35.71,9,1,1,v Zimbabwe,Harare,2017-02-24,ODI # 3840,Gulbadin Naib
6.0,16,8.0,1,0,75.00,3,1,1,v Zimbabwe,Harare,2017-02-26,ODI # 3842,Gulbadin Naib
7.0,-,9.0,0,0,77.77,8,1,1,v Ireland,Greater Noida,2017-03-15,ODI # 3850,Gulbadin Naib
0.0,3,1.0,0,0,0.00,8,1,1,v Ireland,Greater Noida,2017-03-17,ODI # 3851,Gulbadin Naib
51.0,98,76.0,4,2,67.10,7,1,1,v Ireland,Greater Noida,2017-03-19,ODI # 3852,Gulbadin Naib
2.0,11,9.0,0,0,22.22,6,1,1,v Ireland,Greater Noida,2017-03-22,ODI # 3853,Gulbadin Naib
41.0,-,28.0,3,2,146.42,8,0,1,v West Indies,Gros Islet,2017-06-09,ODI # 3884,Gulbadin Naib
51.0,-,73.0,2,2,69.86,8,1,1,v West Indies,Gros Islet,2017-06-11,ODI # 3887,Gulbadin Naib
17.0,-,27.0,0,1,62.96,7,1,1,v Ireland,Sharjah,2017-12-05,ODI # 3935,Gulbadin Naib
3.0,-,12.0,0,0,25.00,7,1,2,v Ireland,Sharjah,2017-12-07,ODI # 3937,Gulbadin Naib
15.0,-,40.0,1,0,37.50,7,1,1,v Ireland,Sharjah,2017-12-10,ODI # 3940,Gulbadin Naib
0.0,-,1.0,0,0,0.00,8,1,2,v Zimbabwe,Sharjah,2018-02-11,ODI # 3974,Gulbadin Naib
11.0,28,18.0,0,0,61.11,8,1,1,v Scotland,Bulawayo,2018-03-04,ODI # 3983,Gulbadin Naib
10.0,33,14.0,1,0,71.42,7,1,2,v West Indies,Harare,2018-03-15,ODI # 3997,Gulbadin Naib
74.0,145,97.0,4,2,76.28,2,0,2,v U.A.E.,Harare,2018-03-20,ODI # 4003,Gulbadin Naib
45.0,115,91.0,3,0,49.45,2,1,2,v Ireland,Harare,2018-03-23,ODI # 4006,Gulbadin Naib
14.0,-,28.0,3,0,50.00,2,1,2,v West Indies,Harare,2018-03-25,ODI # 4007,Gulbadin Naib
64.0,132,98.0,6,0,65.30,3,1,1,v Ireland,Belfast,2018-08-27,ODI # 4032,Gulbadin Naib
7.0,19,14.0,1,0,50.00,3,1,1,v Ireland,Belfast,2018-08-29,ODI # 4033,Gulbadin Naib
4.0,-,5.0,0,0,80.00,8,1,1,v Sri Lanka,Abu Dhabi,2018-09-17,ODI # 4038,Gulbadin Naib
42.0,-,38.0,5,0,110.52,8,0,1,v Bangladesh,Abu Dhabi,2018-09-20,ODI # 4041,Gulbadin Naib
10.0,-,7.0,1,0,142.85,8,0,1,v Pakistan,Abu Dhabi,2018-09-21,ODI # 4043,Gulbadin Naib
0.0,-,2.0,0,0,0.00,9,0,2,v Bangladesh,Abu Dhabi,2018-09-23,ODI # 4045,Gulbadin Naib
15.0,-,46.0,1,0,32.60,6,1,1,v India,Dubai (DSC),2018-09-25,ODI # 4046,Gulbadin Naib
46.0,-,61.0,6,1,75.40,5,1,2,v Ireland,Dehradun,2019-02-28,ODI # 4100,Gulbadin Naib
3.0,-,6.0,0,0,50.00,7,1,1,v Ireland,Dehradun,2019-03-02,ODI # 4101,Gulbadin Naib
1.0,-,8.0,0,0,12.50,6,1,1,v Ireland,Dehradun,2019-03-08,ODI # 4108,Gulbadin Naib
20.0,38,18.0,2,0,111.11,7,1,2,v Ireland,Belfast,2019-05-19,ODI # 4139,Gulbadin Naib
3.0,10,11.0,0,0,27.27,6,1,1,v Ireland,Belfast,2019-05-21,ODI # 4141,Gulbadin Naib
31.0,67,33.0,4,1,93.93,6,1,1,v Australia,Bristol,2019-06-01,ODI # 4146,Gulbadin Naib
23.0,56,32.0,2,0,71.87,6,1,2,v Sri Lanka,Cardiff,2019-06-04,ODI # 4149,Gulbadin Naib
4.0,9,4.0,1,0,100.00,5,1,1,v New Zealand,Taunton,2019-06-08,ODI # 4154,Gulbadin Naib
5.0,12,11.0,0,0,45.45,8,1,1,v South Africa,Cardiff,2019-06-15,ODI # 4160,Gulbadin Naib
37.0,52,28.0,4,1,132.14,2,1,2,v England,Manchester,2019-06-18,ODI # 4163,Gulbadin Naib
27.0,78,42.0,2,0,64.28,2,1,2,v India,Southampton,2019-06-22,ODI # 4169,Gulbadin Naib
47.0,107,75.0,3,0,62.66,1,1,2,v Bangladesh,Southampton,2019-06-24,ODI # 4172,Gulbadin Naib
15.0,22,12.0,3,0,125.00,2,1,1,v Pakistan,Leeds,2019-06-29,ODI # 4177,Gulbadin Naib
5.0,8,6.0,1,0,83.33,1,1,2,v West Indies,Leeds,2019-07-04,ODI # 4184,Gulbadin Naib
17.0,-,16.0,3,0,106.25,8,1,1,v West Indies,Lucknow,2019-11-06,ODI # 4213,Gulbadin Naib
2.0,10,12.0,0,0,16.66,6,1,1,v Ireland,Abu Dhabi,2021-01-21,ODI # 4271,Gulbadin Naib
36.0,76,44.0,3,1,81.81,7,1,1,v Ireland,Abu Dhabi,2021-01-26,ODI # 4275,Gulbadin Naib
16.0,28,17.0,1,0,94.11,7,1,1,v Netherlands,Doha,2022-01-21,ODI # 4345,Gulbadin Naib
2.0,-,4.0,0,0,50.00,6,1,1,v Netherlands,Doha,2022-01-23,ODI # 4348,Gulbadin Naib
17.0,30,21.0,0,1,80.95,7,1,1,v Bangladesh,Chattogram,2022-02-23,ODI # 4357,Gulbadin Naib
22.0,35,24.0,2,1,91.66,5,1,1,v Sri Lanka,Pallekele,2022-11-25,ODI # 4485,Gulbadin Naib
6.0,22,15.0,0,0,40.00,6,1,1,v Sri Lanka,Pallekele,2022-11-27,ODI # 4488,Gulbadin Naib
8.0,21,11.0,0,0,72.72,7,1,1,v Sri Lanka,Pallekele,2022-11-30,ODI # 4490,Gulbadin Naib
20.0,40,21.0,4,0,95.23,7,1,1,v Sri Lanka,Hambantota,2023-06-07,ODI # 4583,Gulbadin Naib
60.0,-,109.0,4,0,55.04,3,1,1,v U.A.E.,ICCA Dubai,2014-11-28,ODI # 3556,Afsar Zazai
51.0,-,83.0,3,0,61.44,3,1,1,v U.A.E.,ICCA Dubai,2014-11-30,ODI # 3558,Afsar Zazai
14.0,-,22.0,0,0,63.63,3,1,2,v U.A.E.,ICCA Dubai,2014-12-02,ODI # 3560,Afsar Zazai
14.0,-,33.0,1,0,42.42,3,1,2,v U.A.E.,ICCA Dubai,2014-12-04,ODI # 3562,Afsar Zazai
48.0,-,58.0,5,0,82.75,3,0,2,v Scotland,ICCA Dubai,2015-01-08,ODI # 3572,Afsar Zazai
1.0,-,12.0,0,0,8.33,3,1,1,v Ireland,Dubai (DSC),2015-01-10,ODI # 3573,Afsar Zazai
0.0,-,4.0,0,0,0.00,3,1,2,v Scotland,Abu Dhabi,2015-01-14,ODI # 3576,Afsar Zazai
18.0,-,17.0,1,0,105.88,7,1,1,v Ireland,Dubai (DSC),2015-01-17,ODI # 3581,Afsar Zazai
1.0,7,5.0,0,0,20.00,2,1,2,v Bangladesh,Canberra,2015-02-18,ODI # 3605,Afsar Zazai
19.0,65,38.0,1,0,50.00,7,1,1,v Sri Lanka,Dunedin,2015-02-22,ODI # 3609,Afsar Zazai
0.0,4,1.0,0,0,0.00,6,1,2,v Scotland,Dunedin,2015-02-26,ODI # 3614,Afsar Zazai
10.0,47,40.0,0,0,25.00,8,1,2,v Australia,Perth,2015-03-04,ODI # 3623,Afsar Zazai
0.0,1,1.0,0,0,0.00,7,1,1,v New Zealand,Napier,2015-03-08,ODI # 3628,Afsar Zazai
6.0,21,14.0,0,0,42.85,3,1,1,v England,Sydney,2015-03-13,ODI # 3635,Afsar Zazai
13.0,-,17.0,0,0,76.47,7,1,1,v West Indies,Gros Islet,2017-06-09,ODI # 3884,Afsar Zazai
9.0,-,34.0,0,0,26.47,7,1,1,v West Indies,Gros Islet,2017-06-11,ODI # 3887,Afsar Zazai
0.0,6,5.0,0,0,0.00,11,0,2,v Zimbabwe,Harare,2017-02-21,ODI # 3838,Fareed Ahmad
1.0,6,1.0,0,0,100.00,11,0,1,v Zimbabwe,Harare,2017-02-24,ODI # 3840,Fareed Ahmad
6.0,17,15.0,0,0,40.00,10,0,2,v Bangladesh,Chattogram,2022-02-25,ODI # 4358,Fareed Ahmad
0.0,11,5.0,0,0,0.00,10,1,2,v Sri Lanka,Hambantota,2023-06-04,ODI # 4580,Fareed Ahmad
13.0,12,7.0,0,1,185.71,11,0,1,v Sri Lanka,Hambantota,2023-06-07,ODI # 4583,Fareed Ahmad
0.0,-,12.0,0,0,0.00,11,1,1,v Zimbabwe,Sharjah,2015-12-25,ODI # 3713,Yamin Ahmadzai
3.0,-,7.0,0,0,42.85,11,0,2,v Ireland,Belfast,2016-07-19,ODI # 3764,Yamin Ahmadzai
5.0,20,10.0,0,0,50.00,10,1,1,v Bangladesh,Chattogram,2022-02-23,ODI # 4357,Yamin Ahmadzai
0.0,1,1.0,0,0,0.00,10,0,1,v Sri Lanka,Pallekele,2022-11-25,ODI # 4485,Yamin Ahmadzai
1.0,7,2.0,0,0,50.00,11,1,1,v Sri Lanka,Pallekele,2022-11-27,ODI # 4488,Yamin Ahmadzai
