Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter
1.0,10,9.0,0,0,11.11,8,1,2,v Australia,Brisbane,2017-01-13,ODI # 3817,Mohammad Nawaz
23.0,15,12.0,3,1,191.66,10,1,2,v New Zealand,Wellington,2018-01-19,ODI # 3957,Mohammad Nawaz
10.0,-,8.0,0,1,125.00,8,1,2,v Afghanistan,Abu Dhabi,2018-09-21,ODI # 4043,Mohammad Nawaz
15.0,-,16.0,1,0,93.75,8,0,1,v India,Dubai (DSC),2018-09-23,ODI # 4044,Mohammad Nawaz
8.0,-,19.0,0,0,42.10,8,1,2,v Bangladesh,Abu Dhabi,2018-09-26,ODI # 4047,Mohammad Nawaz
4.0,10,10.0,0,0,40.00,7,1,1,v South Africa,Centurion,2021-04-07,ODI # 4287,Mohammad Nawaz
8.0,12,6.0,0,1,133.33,7,0,2,v West Indies,Multan,2022-06-08,ODI # 4401,Mohammad Nawaz
3.0,13,5.0,0,0,60.00,6,1,1,v West Indies,Multan,2022-06-10,ODI # 4405,Mohammad Nawaz
8.0,17,13.0,0,0,61.53,8,1,1,v West Indies,Multan,2022-06-12,ODI # 4407,Mohammad Nawaz
4.0,16,9.0,0,0,44.44,7,1,1,v Netherlands,Rotterdam,2022-08-16,ODI # 4448,Mohammad Nawaz
27.0,45,35.0,1,2,77.14,7,1,1,v Netherlands,Rotterdam,2022-08-21,ODI # 4455,Mohammad Nawaz
3.0,12,5.0,0,0,60.00,7,1,2,v New Zealand,Karachi,2023-01-11,ODI # 4502,Mohammad Nawaz
8.0,17,9.0,0,1,88.88,7,1,1,v New Zealand,Karachi,2023-01-13,ODI # 4504,Mohammad Nawaz
8.0,14,10.0,1,0,80.00,7,0,2,v New Zealand,Rawalpindi,2023-04-27,ODI # 4569,Mohammad Nawaz
11.0,24,9.0,1,0,122.22,7,0,1,v New Zealand,Karachi,2023-05-03,ODI # 4573,Mohammad Nawaz
40.0,-,62.0,5,0,64.51,2,1,1,v Australia,Sharjah,2019-03-22,ODI # 4116,Shan Masood
19.0,-,15.0,4,0,126.66,2,1,1,v Australia,Sharjah,2019-03-24,ODI # 4117,Shan Masood
2.0,-,9.0,0,0,22.22,2,1,2,v Australia,Abu Dhabi,2019-03-27,ODI # 4118,Shan Masood
0.0,-,5.0,0,0,0.0,1,1,2,v Australia,Dubai (DSC),2019-03-29,ODI # 4119,Shan Masood
50.0,-,54.0,3,0,92.59,1,1,2,v Australia,Dubai (DSC),2019-03-31,ODI # 4120,Shan Masood
0.0,11,2.0,0,0,0.0,2,1,1,v New Zealand,Karachi,2023-01-13,ODI # 4504,Shan Masood
1.0,12,12.0,0,0,8.33,4,1,2,v New Zealand,Rawalpindi,2023-04-27,ODI # 4569,Shan Masood
44.0,74,55.0,7,0,80.0,2,1,1,v New Zealand,Karachi,2023-05-05,ODI # 4574,Shan Masood
7.0,33,20.0,0,0,35.0,2,1,2,v New Zealand,Karachi,2023-05-07,ODI # 4575,Shan Masood
0.0,-,1.0,0,0,0.00,11,1,2,v Australia,Abu Dhabi,2019-03-27,ODI # 4118,Mohammad Hasnain
28.0,28,17.0,4,1,164.70,11,1,2,v England,Leeds,2019-05-19,ODI # 4140,Mohammad Hasnain
3.0,5,3.0,0,0,100.00,11,0,2,v Zimbabwe,Rawalpindi,2020-11-03,ODI # 4264,Mohammad Hasnain
12.0,4,5.0,3,0,240.00,11,0,2,v South Africa,Johannesburg,2021-04-04,ODI # 4286,Mohammad Hasnain
4.0,2,2.0,1,0,200.00,11,0,1,v New Zealand,Karachi,2023-01-13,ODI # 4504,Mohammad Hasnain
26.0,51,37.0,2,0,70.27,5,1,1,v West Indies,Gros Islet,2013-07-19,ODI # 3391,Haris Sohail
17.0,43,22.0,2,0,77.27,5,1,2,v West Indies,Gros Islet,2013-07-24,ODI # 3396,Haris Sohail
2.0,8,7.0,0,0,28.57,7,1,1,v Zimbabwe,Harare,2013-08-27,ODI # 3404,Haris Sohail
85.0,158,109.0,5,1,77.98,5,0,2,v New Zealand,Dubai (DSC),2014-12-08,ODI # 3564,Haris Sohail
33.0,67,45.0,2,1,73.33,5,1,1,v New Zealand,Sharjah,2014-12-12,ODI # 3566,Haris Sohail
39.0,42,28.0,5,1,139.28,6,1,1,v New Zealand,Sharjah,2014-12-14,ODI # 3568,Haris Sohail
13.0,22,25.0,2,0,52.00,5,1,2,v New Zealand,Abu Dhabi,2014-12-17,ODI # 3570,Haris Sohail
65.0,104,74.0,5,1,87.83,5,1,2,v New Zealand,Abu Dhabi,2014-12-19,ODI # 3571,Haris Sohail
23.0,53,38.0,3,0,60.52,5,1,1,v New Zealand,Wellington,2015-01-31,ODI # 3596,Haris Sohail
6.0,8,6.0,1,0,100.00,7,1,2,v New Zealand,Napier,2015-02-03,ODI # 3598,Haris Sohail
36.0,60,48.0,3,0,75.00,3,1,2,v India,Adelaide,2015-02-15,ODI # 3602,Haris Sohail
0.0,8,6.0,0,0,0.00,4,1,2,v West Indies,Christchurch,2015-02-21,ODI # 3608,Haris Sohail
27.0,85,44.0,2,0,61.36,3,1,1,v Zimbabwe,Brisbane,2015-03-01,ODI # 3620,Haris Sohail
70.0,124,83.0,5,1,84.33,3,1,1,v U.A.E.,Napier,2015-03-04,ODI # 3622,Haris Sohail
3.0,9,7.0,0,0,42.85,3,1,2,v Ireland,Adelaide,2015-03-15,ODI # 3639,Haris Sohail
41.0,94,57.0,4,0,71.92,3,1,1,v Australia,Adelaide,2015-03-20,ODI # 3642,Haris Sohail
51.0,88,64.0,4,1,79.68,4,1,2,v Bangladesh,Mirpur,2015-04-17,ODI # 3647,Haris Sohail
44.0,123,61.0,1,1,72.13,4,1,1,v Bangladesh,Mirpur,2015-04-19,ODI # 3648,Haris Sohail
52.0,80,58.0,1,2,89.65,4,1,1,v Bangladesh,Mirpur,2015-04-22,ODI # 3649,Haris Sohail
89.0,119,66.0,6,2,134.84,4,0,1,v Zimbabwe,Lahore,2015-05-26,ODI # 3651,Haris Sohail
52.0,81,49.0,6,0,106.12,5,0,2,v Zimbabwe,Lahore,2015-05-29,ODI # 3652,Haris Sohail
50.0,90,74.0,4,1,67.56,4,1,1,v New Zealand,Hamilton,2018-01-16,ODI # 3953,Haris Sohail
63.0,140,87.0,5,0,72.41,4,1,2,v New Zealand,Wellington,2018-01-19,ODI # 3957,Haris Sohail
13.0,-,21.0,1,0,61.90,4,1,2,v Afghanistan,Abu Dhabi,2018-09-21,ODI # 4043,Haris Sohail
60.0,-,59.0,6,2,101.69,4,1,1,v New Zealand,Dubai (DSC),2018-11-11,ODI # 4070,Haris Sohail
101.0,-,115.0,6,1,87.82,3,0,1,v Australia,Sharjah,2019-03-22,ODI # 4116,Haris Sohail
34.0,-,46.0,5,0,73.91,3,1,1,v Australia,Sharjah,2019-03-24,ODI # 4117,Haris Sohail
1.0,-,6.0,0,0,16.66,3,1,2,v Australia,Abu Dhabi,2019-03-27,ODI # 4118,Haris Sohail
25.0,-,43.0,1,0,58.13,3,1,2,v Australia,Dubai (DSC),2019-03-29,ODI # 4119,Haris Sohail
130.0,-,129.0,11,3,100.77,3,1,2,v Australia,Dubai (DSC),2019-03-31,ODI # 4120,Haris Sohail
14.0,-,15.0,2,0,93.33,4,0,1,v England,The Oval,2019-05-08,ODI # 4130,Haris Sohail
14.0,19,18.0,0,0,77.77,5,1,2,v England,Southampton,2019-05-11,ODI # 4133,Haris Sohail
41.0,54,41.0,7,0,100.00,4,1,1,v England,Bristol,2019-05-14,ODI # 4135,Haris Sohail
8.0,17,11.0,1,0,72.72,4,1,1,v West Indies,Nottingham,2019-05-31,ODI # 4144,Haris Sohail
89.0,95,59.0,9,3,150.84,5,1,1,v South Africa,Lord's,2019-06-23,ODI # 4171,Haris Sohail
68.0,98,76.0,5,2,89.47,5,1,2,v New Zealand,Birmingham,2019-06-26,ODI # 4174,Haris Sohail
27.0,58,57.0,2,0,47.36,5,1,2,v Afghanistan,Leeds,2019-06-29,ODI # 4177,Haris Sohail
6.0,13,6.0,1,0,100.00,5,1,1,v Bangladesh,Lord's,2019-07-05,ODI # 4186,Haris Sohail
40.0,-,48.0,1,0,83.33,4,1,1,v Sri Lanka,Karachi,2019-09-30,ODI # 4211,Haris Sohail
56.0,-,50.0,3,1,112.00,5,1,2,v Sri Lanka,Karachi,2019-10-02,ODI # 4212,Haris Sohail
71.0,101,82.0,6,2,86.58,4,1,1,v Zimbabwe,Rawalpindi,2020-10-30,ODI # 4262,Haris Sohail
32.0,43,23.0,2,2,139.13,5,1,2,v New Zealand,Karachi,2023-01-09,ODI # 4500,Haris Sohail
10.0,26,21.0,0,0,47.61,5,1,2,v New Zealand,Karachi,2023-01-11,ODI # 4502,Haris Sohail
22.0,44,25.0,1,0,88.00,5,1,1,v New Zealand,Karachi,2023-01-13,ODI # 4504,Haris Sohail
33.0,45,48.0,4,0,68.75,7,1,2,v Zimbabwe,Rawalpindi,2020-11-03,ODI # 4264,Khushdil Shah
19.0,48,22.0,1,0,86.36,7,1,2,v Australia,Lahore,2022-03-29,ODI # 4379,Khushdil Shah
27.0,26,17.0,2,2,158.82,5,0,2,v Australia,Lahore,2022-03-31,ODI # 4380,Khushdil Shah
41.0,44,23.0,1,4,178.26,5,0,2,v West Indies,Multan,2022-06-08,ODI # 4401,Khushdil Shah
22.0,44,31.0,2,0,70.96,8,1,1,v West Indies,Multan,2022-06-10,ODI # 4405,Khushdil Shah
34.0,77,43.0,3,0,79.06,6,1,1,v West Indies,Multan,2022-06-12,ODI # 4407,Khushdil Shah
21.0,32,18.0,1,1,116.66,5,1,1,v Netherlands,Rotterdam,2022-08-16,ODI # 4448,Khushdil Shah
2.0,11,8.0,0,0,25.00,5,1,1,v Netherlands,Rotterdam,2022-08-21,ODI # 4455,Khushdil Shah
