Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter
27.0,61,41.0,3,0,65.85,2,1,2,v New Zealand,Auckland,2012-03-03,ODI # 3254,Wayne Parnell
0.0,2,0.0,0,0,-,7,0,1,v England,Southampton,2012-08-28,ODI # 3298,Wayne Parnell
13.0,6,8.0,3,0,162.50,7,1,1,v England,The Oval,2012-08-31,ODI # 3300,Wayne Parnell
5.0,12,13.0,0,0,38.46,7,1,1,v England,Lord's,2012-09-02,ODI # 3302,Wayne Parnell
56.0,86,70.0,6,1,80.00,8,1,1,v Pakistan,Sharjah,2013-10-30,ODI # 3425,Wayne Parnell
21.0,32,22.0,3,0,95.45,8,1,2,v Pakistan,Dubai (DSC),2013-11-01,ODI # 3427,Wayne Parnell
8.0,7,4.0,1,0,200.00,9,0,1,v Pakistan,Sharjah,2013-11-11,ODI # 3433,Wayne Parnell
7.0,13,9.0,1,0,77.77,8,0,2,v Pakistan,Centurion,2013-11-30,ODI # 3441,Wayne Parnell
9.0,13,8.0,1,0,112.50,8,1,1,v India,Centurion,2013-12-11,ODI # 3444,Wayne Parnell
24.0,39,27.0,2,0,88.88,8,1,1,v Zimbabwe,Bulawayo,2014-08-19,ODI # 3508,Wayne Parnell
10.0,11,6.0,0,1,166.66,8,0,1,v Zimbabwe,Harare,2014-09-04,ODI # 3524,Wayne Parnell
6.0,23,24.0,1,0,25.00,4,1,2,v Australia,Harare,2014-09-06,ODI # 3526,Wayne Parnell
3.0,7,3.0,0,0,100.00,9,0,1,v Australia,Melbourne,2014-11-21,ODI # 3549,Wayne Parnell
18.0,46,21.0,1,0,85.71,7,0,1,v Australia,Sydney,2014-11-23,ODI # 3551,Wayne Parnell
12.0,34,17.0,0,0,70.58,8,1,1,v West Indies,Gqeberha,2015-01-25,ODI # 3591,Wayne Parnell
17.0,41,28.0,1,0,60.71,7,0,2,v India,Melbourne,2015-02-22,ODI # 3610,Wayne Parnell
2.0,13,9.0,0,0,22.22,7,1,1,v Australia,Providence,2016-06-07,ODI # 3741,Wayne Parnell
3.0,18,10.0,0,0,30.00,7,1,2,v Australia,Basseterre,2016-06-11,ODI # 3743,Wayne Parnell
28.0,-,58.0,2,0,48.27,8,1,2,v West Indies,Bridgetown,2016-06-24,ODI # 3754,Wayne Parnell
8.0,16,5.0,1,0,160.00,7,0,1,v Australia,Johannesburg,2016-10-02,ODI # 3787,Wayne Parnell
2.0,6,2.0,0,0,100.00,8,0,1,v Sri Lanka,Durban,2017-02-01,ODI # 3830,Wayne Parnell
1.0,2,1.0,0,0,100.00,7,0,1,v Sri Lanka,Cape Town,2017-02-07,ODI # 3833,Wayne Parnell
1.0,5,1.0,0,0,100.00,8,0,1,v Sri Lanka,Centurion,2017-02-10,ODI # 3834,Wayne Parnell
0.0,2,4.0,0,0,0.00,9,1,2,v New Zealand,Christchurch,2017-02-22,ODI # 3839,Wayne Parnell
35.0,53,32.0,2,1,109.37,8,1,1,v New Zealand,Wellington,2017-02-25,ODI # 3841,Wayne Parnell
29.0,22,12.0,2,2,241.66,9,1,1,v New Zealand,Hamilton,2017-03-01,ODI # 3843,Wayne Parnell
19.0,36,23.0,2,0,82.60,8,1,2,v England,Leeds,2017-05-24,ODI # 3872,Wayne Parnell
7.0,11,8.0,0,0,87.50,8,0,1,v Sri Lanka,The Oval,2017-06-03,ODI # 3877,Wayne Parnell
0.0,2,1.0,0,0,0.00,7,1,1,v Pakistan,Birmingham,2017-06-07,ODI # 3881,Wayne Parnell
10.0,22,16.0,0,0,62.50,7,1,1,v Netherlands,Centurion,2021-11-26,ODI # 4337,Wayne Parnell
16.0,36,22.0,0,0,72.72,7,1,1,v India,Ranchi,2022-10-09,ODI # 4471,Wayne Parnell
2.0,7,4.0,0,0,50.00,7,1,1,v England,Bloemfontein,2023-01-27,ODI # 4512,Wayne Parnell
34.0,54,29.0,3,1,117.24,8,1,2,v England,Kimberley,2023-02-01,ODI # 4514,Wayne Parnell
4.0,-,4.0,1,0,100.00,8,0,2,v West Indies,Potchefstroom,2023-03-21,ODI # 4544,Wayne Parnell
15.0,32,20.0,0,1,75.00,7,1,2,v Australia,Durban,2016-10-05,ODI # 3790,Dwaine Pretorius
50.0,57,27.0,4,2,185.18,7,1,2,v New Zealand,Christchurch,2017-02-22,ODI # 3839,Dwaine Pretorius
11.0,11,11.0,2,0,100.00,7,1,1,v New Zealand,Wellington,2017-02-25,ODI # 3841,Dwaine Pretorius
10.0,22,21.0,1,0,47.61,7,1,1,v New Zealand,Hamilton,2017-03-01,ODI # 3843,Dwaine Pretorius
0.0,2,1.0,0,0,0.00,7,1,1,v Bangladesh,Paarl,2017-10-18,ODI # 3925,Dwaine Pretorius
14.0,-,32.0,0,0,43.75,7,1,2,v Australia,Adelaide,2018-11-09,ODI # 4067,Dwaine Pretorius
1.0,-,1.0,0,0,100.00,7,0,1,v Australia,Hobart,2018-11-11,ODI # 4069,Dwaine Pretorius
31.0,32,26.0,2,1,119.23,6,1,1,v Sri Lanka,Durban,2019-03-10,ODI # 4112,Dwaine Pretorius
1.0,6,1.0,0,0,100.00,7,1,2,v England,The Oval,2019-05-30,ODI # 4143,Dwaine Pretorius
2.0,13,5.0,0,0,40.00,6,1,1,v Australia,Manchester,2019-07-06,ODI # 4188,Dwaine Pretorius
20.0,31,25.0,3,0,80.00,8,1,1,v India,Cape Town,2022-01-23,ODI # 4349,Dwaine Pretorius
20.0,25,29.0,1,1,68.96,7,1,1,v Bangladesh,Centurion,2022-03-23,ODI # 4375,Dwaine Pretorius
17.0,38,25.0,1,0,68.00,7,1,2,v England,Manchester,2022-07-22,ODI # 4435,Dwaine Pretorius
6.0,6,6.0,1,0,100.00,11,1,2,v India,Cape Town,2018-02-07,ODI # 3971,Lungi Ngidi
4.0,2,1.0,1,0,400.00,11,0,2,v India,Gqeberha,2018-02-13,ODI # 3976,Lungi Ngidi
0.0,7,2.0,0,0,0.00,11,0,1,v India,Centurion,2018-02-16,ODI # 3978,Lungi Ngidi
1.0,-,1.0,0,0,100.00,11,0,2,v Sri Lanka,Pallekele,2018-08-08,ODI # 4030,Lungi Ngidi
4.0,25,14.0,1,0,28.57,11,0,1,v Zimbabwe,Bloemfontein,2018-10-03,ODI # 4050,Lungi Ngidi
19.0,-,20.0,1,1,95.00,10,0,2,v Australia,Adelaide,2018-11-09,ODI # 4067,Lungi Ngidi
6.0,23,11.0,0,0,54.54,10,1,1,v Sri Lanka,Centurion,2019-03-06,ODI # 4107,Lungi Ngidi
6.0,10,5.0,0,1,120.00,10,0,2,v England,The Oval,2019-05-30,ODI # 4143,Lungi Ngidi
1.0,9,6.0,0,0,16.66,10,1,2,v Pakistan,Lord's,2019-06-23,ODI # 4171,Lungi Ngidi
0.0,3,0.0,0,0,-,11,0,1,v India,Cape Town,2022-01-23,ODI # 4349,Lungi Ngidi
15.0,14,10.0,0,2,150.00,11,0,2,v Bangladesh,Centurion,2022-03-18,ODI # 4370,Lungi Ngidi
0.0,27,14.0,0,0,0.00,10,1,1,v Bangladesh,Centurion,2022-03-23,ODI # 4375,Lungi Ngidi
0.0,6,8.0,0,0,0.00,10,1,2,v England,Manchester,2022-07-22,ODI # 4435,Lungi Ngidi
0.0,8,6.0,0,0,0.00,11,0,1,v India,Delhi,2022-10-11,ODI # 4472,Lungi Ngidi
5.0,11,2.0,1,0,250.00,10,0,2,v England,Kimberley,2023-02-01,ODI # 4514,Lungi Ngidi
12.0,-,23.0,0,1,52.17,10,0,2,v West Indies,East London,2023-03-18,ODI # 4540,Lungi Ngidi
1.0,3,2.0,0,0,50.00,10,0,1,v Netherlands,Johannesburg,2023-04-02,ODI # 4563,Lungi Ngidi
8.0,21,18.0,0,0,44.44,9,1,1,v Sri Lanka,Centurion,2019-03-06,ODI # 4107,Anrich Nortje
1.0,3,1.0,0,0,100.00,9,0,1,v Australia,Paarl,2020-02-29,ODI # 4248,Anrich Nortje
10.0,15,8.0,1,0,125.00,10,1,2,v Ireland,Dublin (Malahide),2021-07-13,ODI # 4302,Anrich Nortje
6.0,20,12.0,0,0,50.00,9,1,2,v England,Manchester,2022-07-22,ODI # 4435,Anrich Nortje
0.0,2,1.0,0,0,0.00,10,1,1,v India,Delhi,2022-10-11,ODI # 4472,Anrich Nortje
5.0,8,6.0,1,0,83.33,9,1,1,v Netherlands,Johannesburg,2023-04-02,ODI # 4563,Anrich Nortje
10.0,22,25.0,1,0,40.00,9,1,1,v Bangladesh,Mirpur,2015-07-12,ODI # 3666,Kagiso Rabada
1.0,7,5.0,0,0,20.00,8,1,1,v Bangladesh,Chattogram,2015-07-15,ODI # 3668,Kagiso Rabada
19.0,37,23.0,3,0,82.60,9,0,2,v India,Indore,2015-10-14,ODI # 3692,Kagiso Rabada
0.0,1,0.0,0,0,-,9,0,1,v India,Rajkot,2015-10-18,ODI # 3695,Kagiso Rabada
8.0,17,9.0,1,0,88.88,10,0,2,v India,Chennai,2015-10-22,ODI # 3698,Kagiso Rabada
12.0,16,10.0,1,0,120.00,8,1,1,v England,Gqeberha,2016-02-06,ODI # 3734,Kagiso Rabada
0.0,-,1.0,0,0,0.00,9,1,2,v England,Johannesburg,2016-02-12,ODI # 3737,Kagiso Rabada
1.0,9,1.0,0,0,100.00,10,0,1,v West Indies,Providence,2016-06-03,ODI # 3739,Kagiso Rabada
15.0,33,27.0,0,0,55.55,9,0,1,v Australia,Providence,2016-06-07,ODI # 3741,Kagiso Rabada
3.0,17,6.0,0,0,50.00,10,0,2,v Australia,Basseterre,2016-06-11,ODI # 3743,Kagiso Rabada
9.0,-,15.0,1,0,60.00,9,1,2,v West Indies,Bridgetown,2016-06-24,ODI # 3754,Kagiso Rabada
9.0,14,6.0,0,1,150.00,8,0,1,v Australia,Cape Town,2016-10-12,ODI # 3795,Kagiso Rabada
19.0,23,21.0,1,1,90.47,10,1,2,v England,Leeds,2017-05-24,ODI # 3872,Kagiso Rabada
26.0,33,23.0,2,0,113.04,9,1,1,v Pakistan,Birmingham,2017-06-07,ODI # 3881,Kagiso Rabada
5.0,11,8.0,1,0,62.50,9,1,1,v India,The Oval,2017-06-11,ODI # 3886,Kagiso Rabada
23.0,-,11.0,3,1,209.09,9,0,1,v Bangladesh,East London,2017-10-22,ODI # 3929,Kagiso Rabada
1.0,5,1.0,0,0,100.00,9,1,1,v India,Durban,2018-02-01,ODI # 3969,Kagiso Rabada
1.0,4,5.0,0,0,20.00,8,1,1,v India,Centurion,2018-02-04,ODI # 3970,Kagiso Rabada
12.0,18,7.0,1,1,171.42,9,0,2,v India,Cape Town,2018-02-07,ODI # 3971,Kagiso Rabada
3.0,26,17.0,0,0,17.64,8,1,2,v India,Gqeberha,2018-02-13,ODI # 3976,Kagiso Rabada
12.0,-,18.0,1,0,66.66,10,0,2,v Sri Lanka,Colombo (RPS),2018-08-12,ODI # 4031,Kagiso Rabada
9.0,-,17.0,0,0,52.94,9,1,2,v Australia,Adelaide,2018-11-09,ODI # 4067,Kagiso Rabada
0.0,1,1.0,0,0,0.00,9,1,1,v Pakistan,Johannesburg,2019-01-27,ODI # 4087,Kagiso Rabada
3.0,13,6.0,0,0,50.00,8,1,1,v Sri Lanka,Centurion,2019-03-06,ODI # 4107,Kagiso Rabada
11.0,23,19.0,2,0,57.89,9,1,2,v England,The Oval,2019-05-30,ODI # 4143,Kagiso Rabada
13.0,21,9.0,0,1,144.44,9,0,2,v Bangladesh,The Oval,2019-06-02,ODI # 4147,Kagiso Rabada
31.0,45,35.0,2,0,88.57,9,0,1,v India,Southampton,2019-06-05,ODI # 4150,Kagiso Rabada
3.0,13,7.0,0,0,42.85,9,1,2,v Pakistan,Lord's,2019-06-23,ODI # 4171,Kagiso Rabada
13.0,20,10.0,2,0,130.00,8,0,1,v Pakistan,Centurion,2021-04-02,ODI # 4285,Kagiso Rabada
1.0,5,1.0,0,0,100.00,8,0,1,v Pakistan,Johannesburg,2021-04-04,ODI # 4286,Kagiso Rabada
16.0,19,12.0,0,2,133.33,9,1,2,v Ireland,Dublin (Malahide),2021-07-13,ODI # 4302,Kagiso Rabada
13.0,12,7.0,2,0,185.71,8,0,2,v Sri Lanka,Colombo (RPS),2021-09-02,ODI # 4314,Kagiso Rabada
8.0,11,13.0,1,0,61.53,9,1,2,v Sri Lanka,Colombo (RPS),2021-09-07,ODI # 4318,Kagiso Rabada
1.0,3,2.0,0,0,50.00,9,1,2,v Bangladesh,Centurion,2022-03-18,ODI # 4370,Kagiso Rabada
4.0,3,3.0,1,0,133.33,9,1,1,v Bangladesh,Centurion,2022-03-23,ODI # 4375,Kagiso Rabada
2.0,1,2.0,0,0,100.00,9,0,1,v England,Bloemfontein,2023-01-27,ODI # 4512,Kagiso Rabada
0.0,1,0.0,0,0,-,11,0,1,v Australia,Providence,2016-06-07,ODI # 3741,Tabraiz Shamsi
0.0,4,1.0,0,0,0.00,11,0,1,v India,Centurion,2018-02-04,ODI # 3970,Tabraiz Shamsi
0.0,2,1.0,0,0,0.00,10,1,2,v India,Gqeberha,2018-02-13,ODI # 3976,Tabraiz Shamsi
0.0,1,0.0,0,0,-,11,0,2,v Ireland,Dublin (Malahide),2021-07-13,ODI # 4302,Tabraiz Shamsi
9.0,25,19.0,0,0,47.36,11,0,2,v Sri Lanka,Colombo (RPS),2021-09-07,ODI # 4318,Tabraiz Shamsi
3.0,11,5.0,0,0,60.00,11,0,1,v Bangladesh,Centurion,2022-03-23,ODI # 4375,Tabraiz Shamsi
5.0,6,5.0,1,0,100.00,11,0,2,v England,Manchester,2022-07-22,ODI # 4435,Tabraiz Shamsi
1.0,11,10.0,0,0,10.00,11,1,2,v England,Kimberley,2023-02-01,ODI # 4514,Tabraiz Shamsi
0.0,-,2.0,0,0,0.00,11,1,2,v West Indies,East London,2023-03-18,ODI # 4540,Tabraiz Shamsi
93.0,119,101.0,6,3,92.07,3,1,1,v Pakistan,Gqeberha,2019-01-19,ODI # 4080,Rassie van der Dussen
80.0,177,123.0,9,0,65.04,3,0,2,v Pakistan,Durban,2019-01-22,ODI # 4081,Rassie van der Dussen
18.0,53,31.0,1,0,58.06,5,1,1,v Pakistan,Johannesburg,2019-01-27,ODI # 4087,Rassie van der Dussen
50.0,77,61.0,0,3,81.96,5,0,2,v Pakistan,Cape Town,2019-01-30,ODI # 4090,Rassie van der Dussen
32.0,63,43.0,2,0,74.41,4,0,2,v Sri Lanka,Johannesburg,2019-03-03,ODI # 4104,Rassie van der Dussen
2.0,10,4.0,0,0,50.00,4,1,1,v Sri Lanka,Centurion,2019-03-06,ODI # 4107,Rassie van der Dussen
50.0,85,67.0,3,0,74.62,4,1,1,v Sri Lanka,Durban,2019-03-10,ODI # 4112,Rassie van der Dussen
28.0,44,37.0,2,0,75.67,4,0,2,v Sri Lanka,Cape Town,2019-03-16,ODI # 4115,Rassie van der Dussen
50.0,85,61.0,4,1,81.96,5,1,2,v England,The Oval,2019-05-30,ODI # 4143,Rassie van der Dussen
41.0,61,38.0,2,1,107.89,5,1,2,v Bangladesh,The Oval,2019-06-02,ODI # 4147,Rassie van der Dussen
22.0,59,37.0,1,0,59.45,4,1,1,v India,Southampton,2019-06-05,ODI # 4150,Rassie van der Dussen
67.0,100,64.0,2,3,104.68,5,0,1,v New Zealand,Birmingham,2019-06-19,ODI # 4165,Rassie van der Dussen
36.0,71,47.0,1,1,76.59,5,1,2,v Pakistan,Lord's,2019-06-23,ODI # 4171,Rassie van der Dussen
95.0,136,97.0,4,4,97.93,4,1,1,v Australia,Manchester,2019-07-06,ODI # 4188,Rassie van der Dussen
38.0,46,45.0,3,0,84.44,4,0,2,v England,Cape Town,2020-02-04,ODI # 4234,Rassie van der Dussen
5.0,8,8.0,1,0,62.50,4,1,1,v England,Johannesburg,2020-02-09,ODI # 4242,Rassie van der Dussen
123.0,196,134.0,10,2,91.79,4,0,1,v Pakistan,Centurion,2021-04-02,ODI # 4285,Rassie van der Dussen
60.0,53,37.0,6,4,162.16,4,1,1,v Pakistan,Johannesburg,2021-04-04,ODI # 4286,Rassie van der Dussen
49.0,87,70.0,2,0,70.00,4,1,2,v Ireland,Dublin (Malahide),2021-07-13,ODI # 4302,Rassie van der Dussen
30.0,39,28.0,2,0,107.14,3,1,1,v Ireland,Dublin (Malahide),2021-07-16,ODI # 4305,Rassie van der Dussen
59.0,84,59.0,6,0,100.00,4,1,2,v Sri Lanka,Colombo (RPS),2021-09-02,ODI # 4314,Rassie van der Dussen
16.0,38,25.0,1,0,64.00,4,1,1,v Sri Lanka,Colombo (RPS),2021-09-04,ODI # 4315,Rassie van der Dussen
5.0,9,5.0,1,0,100.00,4,1,2,v Sri Lanka,Colombo (RPS),2021-09-07,ODI # 4318,Rassie van der Dussen
129.0,150,96.0,9,4,134.37,5,0,1,v India,Paarl,2022-01-19,ODI # 4344,Rassie van der Dussen
37.0,54,38.0,2,0,97.36,5,0,2,v India,Paarl,2022-01-21,ODI # 4346,Rassie van der Dussen
52.0,111,59.0,4,1,88.13,5,1,1,v India,Cape Town,2022-01-23,ODI # 4349,Rassie van der Dussen
86.0,134,98.0,9,1,87.75,5,1,2,v Bangladesh,Centurion,2022-03-18,ODI # 4370,Rassie van der Dussen
8.0,15,14.0,1,0,57.14,5,0,2,v Bangladesh,Johannesburg,2022-03-20,ODI # 4372,Rassie van der Dussen
4.0,17,10.0,0,0,40.00,5,1,1,v Bangladesh,Centurion,2022-03-23,ODI # 4375,Rassie van der Dussen
134.0,174,117.0,10,0,114.52,3,1,1,v England,Chester-le-Street,2022-07-19,ODI # 4434,Rassie van der Dussen
0.0,4,4.0,0,0,0.00,3,1,2,v England,Manchester,2022-07-22,ODI # 4435,Rassie van der Dussen
26.0,46,38.0,4,0,68.42,3,1,1,v England,Leeds,2022-07-24,ODI # 4437,Rassie van der Dussen
111.0,168,117.0,6,1,94.87,3,1,1,v England,Bloemfontein,2023-01-27,ODI # 4512,Rassie van der Dussen
38.0,76,38.0,3,1,100.00,3,1,2,v England,Bloemfontein,2023-01-29,ODI # 4513,Rassie van der Dussen
5.0,14,8.0,0,0,62.50,3,1,2,v England,Kimberley,2023-02-01,ODI # 4514,Rassie van der Dussen
8.0,-,11.0,1,0,72.72,5,1,2,v West Indies,East London,2023-03-18,ODI # 4540,Rassie van der Dussen
14.0,-,8.0,3,0,175.00,3,1,2,v West Indies,Potchefstroom,2023-03-21,ODI # 4544,Rassie van der Dussen
31.0,63,41.0,6,0,75.60,3,1,2,v Netherlands,Benoni,2023-03-31,ODI # 4558,Rassie van der Dussen
25.0,70,40.0,2,0,62.50,3,1,1,v Netherlands,Johannesburg,2023-04-02,ODI # 4563,Rassie van der Dussen
13.0,8,8.0,1,1,162.50,8,0,1,v Australia,Johannesburg,2016-10-02,ODI # 3787,Andile Phehlukwayo
42.0,59,39.0,4,2,107.69,8,0,2,v Australia,Durban,2016-10-05,ODI # 3790,Andile Phehlukwayo
11.0,14,9.0,0,1,122.22,7,1,1,v Australia,Cape Town,2016-10-12,ODI # 3795,Andile Phehlukwayo
29.0,37,23.0,2,2,126.08,8,0,2,v New Zealand,Hamilton,2017-02-19,ODI # 3836,Andile Phehlukwayo
29.0,41,34.0,4,0,85.29,10,0,2,v New Zealand,Christchurch,2017-02-22,ODI # 3839,Andile Phehlukwayo
1.0,4,1.0,0,0,100.00,9,0,1,v New Zealand,Wellington,2017-02-25,ODI # 3841,Andile Phehlukwayo
4.0,7,6.0,1,0,66.66,9,1,2,v England,Leeds,2017-05-24,ODI # 3872,Andile Phehlukwayo
4.0,16,11.0,0,0,36.36,8,1,1,v India,The Oval,2017-06-11,ODI # 3886,Andile Phehlukwayo
0.0,1,0.0,0,0,-,8,0,1,v Bangladesh,Paarl,2017-10-18,ODI # 3925,Andile Phehlukwayo
5.0,-,4.0,1,0,125.00,8,1,1,v Bangladesh,East London,2017-10-22,ODI # 3929,Andile Phehlukwayo
27.0,45,33.0,1,1,81.81,8,0,1,v India,Durban,2018-02-01,ODI # 3969,Andile Phehlukwayo
3.0,11,8.0,0,0,37.50,8,1,2,v India,Cape Town,2018-02-07,ODI # 3971,Andile Phehlukwayo
23.0,11,5.0,1,3,460.00,7,0,2,v India,Johannesburg,2018-02-10,ODI # 3973,Andile Phehlukwayo
0.0,4,3.0,0,0,0.00,7,1,2,v India,Gqeberha,2018-02-13,ODI # 3976,Andile Phehlukwayo
34.0,64,42.0,2,2,80.95,8,1,1,v India,Centurion,2018-02-16,ODI # 3978,Andile Phehlukwayo
7.0,-,19.0,1,0,36.84,8,0,2,v Sri Lanka,Dambulla,2018-08-01,ODI # 4027,Andile Phehlukwayo
24.0,-,11.0,3,1,218.18,7,0,1,v Sri Lanka,Pallekele,2018-08-05,ODI # 4029,Andile Phehlukwayo
9.0,-,10.0,2,0,90.00,7,1,2,v Sri Lanka,Pallekele,2018-08-08,ODI # 4030,Andile Phehlukwayo
3.0,-,14.0,0,0,21.42,8,1,2,v Sri Lanka,Colombo (RPS),2018-08-12,ODI # 4031,Andile Phehlukwayo
28.0,80,44.0,1,1,63.63,8,1,1,v Zimbabwe,Bloemfontein,2018-10-03,ODI # 4050,Andile Phehlukwayo
0.0,11,9.0,0,0,0.00,7,1,2,v Zimbabwe,Paarl,2018-10-06,ODI # 4051,Andile Phehlukwayo
69.0,115,80.0,7,2,86.25,7,0,2,v Pakistan,Durban,2019-01-22,ODI # 4081,Andile Phehlukwayo
11.0,37,21.0,2,0,52.38,7,1,1,v Pakistan,Johannesburg,2019-01-27,ODI # 4087,Andile Phehlukwayo
2.0,6,5.0,0,0,40.00,7,1,1,v Sri Lanka,Centurion,2019-03-06,ODI # 4107,Andile Phehlukwayo
38.0,17,15.0,5,1,253.33,7,0,1,v Sri Lanka,Durban,2019-03-10,ODI # 4112,Andile Phehlukwayo
24.0,34,25.0,4,0,96.00,8,1,2,v England,The Oval,2019-05-30,ODI # 4143,Andile Phehlukwayo
8.0,18,13.0,1,0,61.53,7,1,2,v Bangladesh,The Oval,2019-06-02,ODI # 4147,Andile Phehlukwayo
34.0,68,61.0,2,1,55.73,7,1,1,v India,Southampton,2019-06-05,ODI # 4150,Andile Phehlukwayo
17.0,21,17.0,2,1,100.00,3,0,2,v Afghanistan,Cardiff,2019-06-15,ODI # 4160,Andile Phehlukwayo
0.0,12,5.0,0,0,0.00,7,1,1,v New Zealand,Birmingham,2019-06-19,ODI # 4165,Andile Phehlukwayo
46.0,50,32.0,6,0,143.75,7,0,2,v Pakistan,Lord's,2019-06-23,ODI # 4171,Andile Phehlukwayo
4.0,8,3.0,1,0,133.33,7,0,1,v Australia,Manchester,2019-07-06,ODI # 4188,Andile Phehlukwayo
14.0,31,31.0,1,0,45.16,7,1,1,v England,Johannesburg,2020-02-09,ODI # 4242,Andile Phehlukwayo
0.0,2,2.0,0,0,0.00,7,1,1,v Australia,Paarl,2020-02-29,ODI # 4248,Andile Phehlukwayo
29.0,47,35.0,4,0,82.85,7,1,1,v Pakistan,Centurion,2021-04-02,ODI # 4285,Andile Phehlukwayo
3.0,6,5.0,0,0,60.00,7,1,1,v Pakistan,Johannesburg,2021-04-04,ODI # 4286,Andile Phehlukwayo
54.0,85,61.0,3,2,88.52,7,1,2,v Pakistan,Centurion,2021-04-07,ODI # 4287,Andile Phehlukwayo
2.0,14,11.0,0,0,18.18,7,1,2,v Ireland,Dublin (Malahide),2021-07-13,ODI # 4302,Andile Phehlukwayo
6.0,8,5.0,1,0,120.00,5,1,1,v Ireland,Dublin (Malahide),2021-07-16,ODI # 4305,Andile Phehlukwayo
5.0,14,8.0,0,0,62.50,7,1,2,v Sri Lanka,Colombo (RPS),2021-09-02,ODI # 4314,Andile Phehlukwayo
4.0,9,4.0,0,0,100.00,6,1,1,v Sri Lanka,Colombo (RPS),2021-09-04,ODI # 4315,Andile Phehlukwayo
17.0,51,36.0,2,0,47.22,7,1,2,v Sri Lanka,Colombo (RPS),2021-09-07,ODI # 4318,Andile Phehlukwayo
48.0,39,22.0,1,6,218.18,8,1,1,v Netherlands,Centurion,2021-11-26,ODI # 4337,Andile Phehlukwayo
4.0,17,11.0,0,0,36.36,7,1,1,v India,Cape Town,2022-01-23,ODI # 4349,Andile Phehlukwayo
2.0,24,13.0,0,0,15.38,7,1,2,v Bangladesh,Centurion,2022-03-18,ODI # 4370,Andile Phehlukwayo
0.0,3,0.0,0,0,-,7,0,1,v England,Chester-le-Street,2022-07-19,ODI # 4434,Andile Phehlukwayo
5.0,7,5.0,1,0,100.00,7,1,1,v India,Delhi,2022-10-11,ODI # 4472,Andile Phehlukwayo
0.0,2,1.0,0,0,0.00,9,0,1,v India,Ranchi,2022-10-09,ODI # 4471,Bjorn Fortuin
1.0,8,5.0,0,0,20.00,9,1,1,v India,Delhi,2022-10-11,ODI # 4472,Bjorn Fortuin
1.0,-,2.0,0,0,50.00,8,1,2,v West Indies,East London,2023-03-18,ODI # 4540,Bjorn Fortuin
2.0,14,4.0,0,0,50.00,8,1,2,v Bangladesh,Centurion,2022-03-18,ODI # 4370,Marco Jansen
14.0,38,19.0,1,1,73.68,8,1,1,v India,Delhi,2022-10-11,ODI # 4472,Marco Jansen
32.0,39,29.0,1,1,110.34,7,0,2,v England,Bloemfontein,2023-01-29,ODI # 4513,Marco Jansen
12.0,19,12.0,2,0,100.00,7,1,2,v England,Kimberley,2023-02-01,ODI # 4514,Marco Jansen
17.0,-,14.0,3,0,121.42,7,1,2,v West Indies,East London,2023-03-18,ODI # 4540,Marco Jansen
43.0,-,33.0,5,2,130.30,7,1,2,v West Indies,Potchefstroom,2023-03-21,ODI # 4544,Marco Jansen
11.0,23,13.0,0,0,84.61,7,0,1,v Netherlands,Johannesburg,2023-04-02,ODI # 4563,Marco Jansen
