Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
9.3,0,48.0,0.0,5.05,2,2,v Pakistan,Abu Dhabi,2018-11-09,ODI # 4068,57.0,Tim Southee
8.0,0,68.0,1.0,8.5,2,2,v Sri Lanka,Mount Maunganui,2019-01-05,ODI # 4075,48.0,Tim Southee
7.0,0,46.0,1.0,6.57,1,2,v Sri Lanka,Nelson,2019-01-08,ODI # 4076,42.0,Tim Southee
6.5,0,36.0,0.0,5.26,2,2,v India,Napier,2019-01-23,ODI # 4082,41.0,Tim Southee
9.2,1,65.0,6.0,6.96,1,2,v Bangladesh,Dunedin,2019-02-20,ODI # 4095,55.0,Tim Southee
9.0,0,70.0,1.0,7.77,3,1,v England,Chester-le-Street,2019-07-03,ODI # 4183,54.0,Tim Southee
10.0,1,85.0,2.0,8.5,1,1,v India,Hamilton,2020-02-05,ODI # 4235,60.0,Tim Southee
10.0,1,41.0,2.0,4.1,2,2,v India,Auckland,2020-02-08,ODI # 4239,60.0,Tim Southee
9.0,0,59.0,0.0,6.55,1,1,v India,Mount Maunganui,2020-02-11,ODI # 4243,54.0,Tim Southee
10.0,0,39.0,2.0,3.9,2,2,v West Indies,Bridgetown,2022-08-17,ODI # 4450,60.0,Tim Southee
7.0,1,22.0,4.0,3.14,2,2,v West Indies,Bridgetown,2022-08-19,ODI # 4453,42.0,Tim Southee
10.0,2,47.0,1.0,4.7,2,1,v West Indies,Bridgetown,2022-08-21,ODI # 4456,60.0,Tim Southee
10.0,0,39.0,1.0,3.9,3,1,v Australia,Cairns,2022-09-08,ODI # 4462,60.0,Tim Southee
10.0,1,57.0,1.0,5.7,2,1,v Australia,Cairns,2022-09-11,ODI # 4464,60.0,Tim Southee
10.0,0,73.0,3.0,7.3,1,1,v India,Auckland,2022-11-25,ODI # 4483,60.0,Tim Southee
3.0,0,12.0,0.0,4.0,1,1,v India,Hamilton,2022-11-27,ODI # 4487,18.0,Tim Southee
8.3,1,36.0,2.0,4.23,1,1,v India,Christchurch,2022-11-30,ODI # 4489,51.0,Tim Southee
8.1,0,55.0,1.0,6.73,1,2,v Pakistan,Karachi,2023-01-09,ODI # 4500,48.0,Tim Southee
6.0,1,33.0,2.0,5.5,1,2,v Pakistan,Karachi,2023-01-11,ODI # 4502,36.0,Tim Southee
10.0,0,56.0,3.0,5.6,1,1,v Pakistan,Karachi,2023-01-13,ODI # 4504,60.0,Tim Southee
10.0,0,50.0,4.0,5.0,3,1,v Netherlands,Mount Maunganui,2022-03-29,ODI # 4378,60.0,Blair Tickner
5.0,0,38.0,1.0,7.6,3,2,v Netherlands,Hamilton,2022-04-02,ODI # 4381,30.0,Blair Tickner
10.0,0,71.0,2.0,7.1,3,1,v Ireland,Dublin (Malahide),2022-07-10,ODI # 4419,60.0,Blair Tickner
6.0,1,42.0,0.0,7.0,3,1,v Ireland,Dublin (Malahide),2022-07-12,ODI # 4423,36.0,Blair Tickner
10.0,0,71.0,1.0,7.1,3,2,v Ireland,Dublin (Malahide),2022-07-15,ODI # 4429,60.0,Blair Tickner
10.0,1,62.0,1.0,6.2,3,1,v Scotland,Edinburgh,2022-07-31,ODI # 4440,60.0,Blair Tickner
10.0,0,69.0,1.0,6.9,3,1,v India,Hyderabad,2023-01-18,ODI # 4507,60.0,Blair Tickner
4.0,0,19.0,0.0,4.75,3,2,v India,Raipur,2023-01-21,ODI # 4509,24.0,Blair Tickner
10.0,0,76.0,3.0,7.6,3,1,v India,Indore,2023-01-24,ODI # 4511,60.0,Blair Tickner
3.5,0,20.0,2.0,5.21,4,2,v Sri Lanka,Auckland,2023-03-25,ODI # 4548,23.0,Blair Tickner
8.0,2,35.0,0.0,4.37,3,1,v Sri Lanka,Hamilton,2023-03-31,ODI # 4557,48.0,Blair Tickner
9.0,0,52.0,1.0,5.77,3,2,v Pakistan,Rawalpindi,2023-04-27,ODI # 4569,54.0,Blair Tickner
8.0,0,74.0,0.0,9.25,3,1,v Pakistan,Karachi,2023-05-05,ODI # 4574,48.0,Blair Tickner
3.0,1,2.0,1.0,0.66,5,2,v India,Dambulla,2010-08-10,ODI # 3030,18.0,Kane Williamson
1.0,0,6.0,0.0,6.0,6,2,v Sri Lanka,Dambulla,2010-08-13,ODI # 3031,6.0,Kane Williamson
6.0,0,17.0,0.0,2.83,6,1,v Sri Lanka,Dambulla,2010-08-19,ODI # 3037,36.0,Kane Williamson
4.0,0,23.0,0.0,5.75,6,1,v India,Dambulla,2010-08-25,ODI # 3039,24.0,Kane Williamson
2.0,0,15.0,0.0,7.5,6,1,v Bangladesh,Mirpur,2010-10-14,ODI # 3056,12.0,Kane Williamson
1.0,0,11.0,0.0,11.0,7,1,v India,Guwahati,2010-11-28,ODI # 3070,6.0,Kane Williamson
4.0,0,29.0,0.0,7.25,7,2,v India,Jaipur,2010-12-01,ODI # 3072,24.0,Kane Williamson
4.0,0,26.0,0.0,6.5,8,2,v Canada,Wankhede,2011-03-13,ODI # 3129,24.0,Kane Williamson
1.0,0,4.0,0.0,4.0,8,1,v Sri Lanka,Wankhede,2011-03-18,ODI # 3137,6.0,Kane Williamson
1.0,0,7.0,0.0,7.0,7,1,v Zimbabwe,Harare,2011-10-22,ODI # 3206,6.0,Kane Williamson
3.0,0,16.0,1.0,5.33,7,2,v Zimbabwe,Whangarei,2012-02-06,ODI # 3232,18.0,Kane Williamson
3.0,0,13.0,2.0,4.33,7,2,v Zimbabwe,Napier,2012-02-09,ODI # 3234,18.0,Kane Williamson
0.2,0,2.0,0.0,6.0,8,2,v South Africa,Wellington,2012-02-25,ODI # 3249,2.0,Kane Williamson
1.0,0,4.0,0.0,4.0,8,2,v South Africa,Auckland,2012-03-03,ODI # 3254,6.0,Kane Williamson
1.0,0,8.0,0.0,8.0,8,1,v West Indies,Kingston,2012-07-07,ODI # 3285,6.0,Kane Williamson
5.0,0,36.0,1.0,7.2,7,1,v West Indies,Basseterre,2012-07-16,ODI # 3290,30.0,Kane Williamson
7.2,0,22.0,4.0,3.0,5,1,v South Africa,Paarl,2013-01-19,ODI # 3323,44.0,Kane Williamson
3.0,0,22.0,0.0,7.33,4,2,v South Africa,Kimberley,2013-01-22,ODI # 3325,18.0,Kane Williamson
8.0,0,40.0,2.0,5.0,7,2,v South Africa,Potchefstroom,2013-01-25,ODI # 3328,48.0,Kane Williamson
2.2,0,12.0,0.0,5.14,6,1,v England,Hamilton,2013-02-17,ODI # 3335,14.0,Kane Williamson
8.0,0,39.0,1.0,4.87,6,2,v England,Napier,2013-02-20,ODI # 3336,48.0,Kane Williamson
1.0,0,9.0,0.0,9.0,5,2,v England,Auckland,2013-02-23,ODI # 3338,6.0,Kane Williamson
6.0,0,38.0,1.0,6.33,6,1,v England,Lord's,2013-05-31,ODI # 3360,36.0,Kane Williamson
4.0,0,25.0,2.0,6.25,7,2,v England,Southampton,2013-06-02,ODI # 3361,24.0,Kane Williamson
9.0,0,42.0,1.0,4.66,6,1,v England,Nottingham,2013-06-05,ODI # 3362,54.0,Kane Williamson
2.0,0,16.0,0.0,8.0,6,1,v Sri Lanka,Cardiff,2013-06-09,ODI # 3366,12.0,Kane Williamson
10.0,0,56.0,1.0,5.6,6,1,v Australia,Birmingham,2013-06-12,ODI # 3369,60.0,Kane Williamson
2.0,0,20.0,0.0,10.0,7,1,v England,Cardiff,2013-06-16,ODI # 3373,12.0,Kane Williamson
4.0,0,20.0,0.0,5.0,7,1,v Bangladesh,Mirpur,2013-10-29,ODI # 3423,24.0,Kane Williamson
8.0,0,30.0,1.0,3.75,6,2,v West Indies,Nelson,2014-01-04,ODI # 3452,48.0,Kane Williamson
4.0,0,30.0,1.0,7.5,6,1,v West Indies,Hamilton,2014-01-08,ODI # 3453,24.0,Kane Williamson
1.3,0,9.0,1.0,6.0,6,2,v India,Napier,2014-01-19,ODI # 3456,9.0,Kane Williamson
2.0,0,17.0,0.0,8.5,5,2,v India,Auckland,2014-01-25,ODI # 3462,12.0,Kane Williamson
3.0,0,26.0,1.0,8.66,6,1,v India,Hamilton,2014-01-28,ODI # 3465,18.0,Kane Williamson
4.0,0,19.0,2.0,4.75,6,2,v India,Wellington,2014-01-31,ODI # 3467,24.0,Kane Williamson
2.0,0,13.0,0.0,6.5,6,2,v Pakistan,Abu Dhabi,2014-12-17,ODI # 3570,12.0,Kane Williamson
5.0,0,18.0,0.0,3.6,5,2,v Pakistan,Abu Dhabi,2014-12-19,ODI # 3571,30.0,Kane Williamson
7.0,0,50.0,1.0,7.14,7,1,v Sri Lanka,Nelson,2015-01-20,ODI # 3585,42.0,Kane Williamson
2.0,0,18.0,0.0,9.0,6,2,v Sri Lanka,Dunedin,2015-01-25,ODI # 3590,12.0,Kane Williamson
2.0,0,11.0,0.0,5.5,7,1,v Sri Lanka,Wellington,2015-01-29,ODI # 3594,12.0,Kane Williamson
1.0,0,7.0,0.0,7.0,6,2,v Sri Lanka,Christchurch,2015-02-14,ODI # 3599,6.0,Kane Williamson
1.0,0,5.0,0.0,5.0,5,1,v South Africa,Auckland,2015-03-24,ODI # 3644,6.0,Kane Williamson
2.0,0,12.0,1.0,6.0,7,1,v England,Southampton,2015-06-14,ODI # 3656,12.0,Kane Williamson
4.0,0,28.0,0.0,7.0,5,2,v England,Nottingham,2015-06-17,ODI # 3657,24.0,Kane Williamson
2.0,0,10.0,0.0,5.0,7,2,v Zimbabwe,Harare,2015-08-02,ODI # 3673,12.0,Kane Williamson
6.0,0,31.0,0.0,5.16,6,1,v Zimbabwe,Harare,2015-08-04,ODI # 3674,36.0,Kane Williamson
3.0,0,23.0,1.0,7.66,7,2,v Zimbabwe,Harare,2015-08-07,ODI # 3675,18.0,Kane Williamson
8.0,0,38.0,0.0,4.75,6,2,v Sri Lanka,Nelson,2015-12-31,ODI # 3717,48.0,Kane Williamson
2.0,0,11.0,0.0,5.5,6,2,v Sri Lanka,Mount Maunganui,2016-01-05,ODI # 3721,12.0,Kane Williamson
2.0,0,11.0,1.0,5.5,6,2,v Pakistan,Wellington,2016-01-25,ODI # 3728,12.0,Kane Williamson
2.0,0,16.0,0.0,8.0,3,2,v Australia,Wellington,2016-02-06,ODI # 3733,12.0,Kane Williamson
1.0,0,3.0,0.0,3.0,6,1,v Australia,Melbourne,2016-12-09,ODI # 3813,6.0,Kane Williamson
5.0,0,22.0,3.0,4.4,7,2,v Bangladesh,Nelson,2016-12-29,ODI # 3815,30.0,Kane Williamson
8.0,1,24.0,1.0,3.0,6,1,v Bangladesh,Nelson,2016-12-31,ODI # 3816,48.0,Kane Williamson
7.0,0,44.0,1.0,6.28,6,2,v Australia,Hamilton,2017-02-05,ODI # 3832,42.0,Kane Williamson
2.0,0,17.0,1.0,8.5,6,2,v South Africa,Hamilton,2017-02-19,ODI # 3836,12.0,Kane Williamson
3.0,0,16.0,0.0,5.33,5,2,v South Africa,Christchurch,2017-02-22,ODI # 3839,18.0,Kane Williamson
3.0,0,17.0,0.0,5.66,6,1,v South Africa,Hamilton,2017-03-01,ODI # 3843,18.0,Kane Williamson
2.0,0,19.0,0.0,9.5,7,2,v Bangladesh,Cardiff,2017-06-09,ODI # 3883,12.0,Kane Williamson
10.0,0,32.0,2.0,3.2,5,1,v Pakistan,Hamilton,2018-01-16,ODI # 3953,60.0,Kane Williamson
1.0,0,7.0,0.0,7.0,4,2,v Pakistan,Abu Dhabi,2018-11-09,ODI # 4068,6.0,Kane Williamson
2.0,0,8.0,0.0,4.0,4,2,v Sri Lanka,Mount Maunganui,2019-01-05,ODI # 4075,12.0,Kane Williamson
5.0,0,24.0,0.0,4.8,5,2,v Sri Lanka,Nelson,2019-01-08,ODI # 4076,30.0,Kane Williamson
8.0,0,39.0,1.0,4.87,7,2,v Pakistan,Birmingham,2019-06-26,ODI # 4174,48.0,Kane Williamson
7.0,0,25.0,1.0,3.57,7,1,v Australia,Lord's,2019-06-29,ODI # 4178,42.0,Kane Williamson
6.0,1,28.0,0.0,4.66,2,2,v Pakistan,Karachi,2023-01-09,ODI # 4500,36.0,Henry Shipley
9.0,0,74.0,2.0,8.22,1,1,v India,Hyderabad,2023-01-18,ODI # 4507,54.0,Henry Shipley
5.0,0,29.0,1.0,5.8,2,2,v India,Raipur,2023-01-21,ODI # 4509,30.0,Henry Shipley
7.0,0,31.0,5.0,4.42,2,2,v Sri Lanka,Auckland,2023-03-25,ODI # 4548,42.0,Henry Shipley
8.3,2,32.0,3.0,3.76,2,1,v Sri Lanka,Hamilton,2023-03-31,ODI # 4557,51.0,Henry Shipley
10.0,0,58.0,1.0,5.8,2,2,v Pakistan,Rawalpindi,2023-04-29,ODI # 4571,60.0,Henry Shipley
10.0,0,73.0,0.0,7.3,3,1,v Pakistan,Karachi,2023-05-03,ODI # 4573,60.0,Henry Shipley
9.0,1,34.0,3.0,3.77,3,2,v Pakistan,Karachi,2023-05-07,ODI # 4575,54.0,Henry Shipley
7.3,0,53.0,1.0,7.06,6,2,v Pakistan,Rawalpindi,2023-04-27,ODI # 4569,44.0,Rachin Ravindra
10.0,0,75.0,0.0,7.5,5,2,v Pakistan,Rawalpindi,2023-04-29,ODI # 4571,60.0,Rachin Ravindra
10.0,0,65.0,3.0,6.5,5,2,v Pakistan,Karachi,2023-05-07,ODI # 4575,60.0,Rachin Ravindra
