Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
9.0,1,66.0,2.0,7.33,2,1,v England,Manchester,2022-07-17,ODI # 4433,54.0,Mohammed Siraj
10.0,0,57.0,2.0,5.7,1,2,v West Indies,Port of Spain,2022-07-22,ODI # 4436,60.0,Mohammed Siraj
10.0,1,46.0,0.0,4.6,1,1,v West Indies,Port of Spain,2022-07-24,ODI # 4438,60.0,Mohammed Siraj
3.0,0,14.0,2.0,4.66,2,2,v West Indies,Port of Spain,2022-07-27,ODI # 4439,18.0,Mohammed Siraj
8.0,2,36.0,1.0,4.5,2,1,v Zimbabwe,Harare,2022-08-18,ODI # 4451,48.0,Mohammed Siraj
8.0,2,16.0,1.0,2.0,1,1,v Zimbabwe,Harare,2022-08-20,ODI # 4454,48.0,Mohammed Siraj
8.0,0,49.0,0.0,6.12,1,1,v South Africa,Lucknow,2022-10-06,ODI # 4470,48.0,Mohammed Siraj
10.0,1,38.0,3.0,3.8,1,1,v South Africa,Ranchi,2022-10-09,ODI # 4471,60.0,Mohammed Siraj
5.0,0,17.0,2.0,3.4,2,1,v South Africa,Delhi,2022-10-11,ODI # 4472,30.0,Mohammed Siraj
10.0,1,32.0,3.0,3.2,2,2,v Bangladesh,Mirpur,2022-12-04,ODI # 4493,60.0,Mohammed Siraj
10.0,0,73.0,2.0,7.3,2,1,v Bangladesh,Mirpur,2022-12-07,ODI # 4496,60.0,Mohammed Siraj
5.0,0,27.0,1.0,5.4,1,2,v Bangladesh,Chattogram,2022-12-10,ODI # 4499,30.0,Mohammed Siraj
7.0,1,30.0,2.0,4.28,2,2,v Sri Lanka,Guwahati,2023-01-10,ODI # 4501,42.0,Mohammed Siraj
5.4,0,30.0,3.0,5.29,2,1,v Sri Lanka,Eden Gardens,2023-01-12,ODI # 4503,34.0,Mohammed Siraj
10.0,1,32.0,4.0,3.2,2,2,v Sri Lanka,Thiruvananthapuram,2023-01-15,ODI # 4505,60.0,Mohammed Siraj
10.0,2,46.0,4.0,4.6,2,2,v New Zealand,Hyderabad,2023-01-18,ODI # 4507,60.0,Mohammed Siraj
6.0,1,10.0,1.0,1.66,2,1,v New Zealand,Raipur,2023-01-21,ODI # 4509,36.0,Mohammed Siraj
5.4,1,29.0,3.0,5.11,2,1,v Australia,Wankhede,2023-03-17,ODI # 4538,34.0,Mohammed Siraj
3.0,0,37.0,0.0,12.33,2,2,v Australia,Visakhapatnam,2023-03-19,ODI # 4541,18.0,Mohammed Siraj
7.0,1,37.0,2.0,5.28,2,1,v Australia,Chennai,2023-03-22,ODI # 4545,42.0,Mohammed Siraj
9.0,0,50.0,3.0,5.55,5,2,v West Indies,Port of Spain,2017-06-25,ODI # 3896,54.0,Kuldeep Yadav
10.0,1,41.0,3.0,4.1,4,2,v West Indies,North Sound,2017-06-30,ODI # 3898,60.0,Kuldeep Yadav
10.0,1,31.0,2.0,3.1,5,1,v West Indies,North Sound,2017-07-02,ODI # 3900,60.0,Kuldeep Yadav
10.0,0,36.0,0.0,3.6,5,1,v West Indies,Kingston,2017-07-06,ODI # 3902,60.0,Kuldeep Yadav
8.4,1,31.0,2.0,3.57,5,2,v Sri Lanka,Colombo (RPS),2017-08-31,ODI # 3908,52.0,Kuldeep Yadav
10.0,0,40.0,1.0,4.0,4,1,v Sri Lanka,Colombo (RPS),2017-09-03,ODI # 3909,60.0,Kuldeep Yadav
4.0,0,33.0,2.0,8.25,4,2,v Australia,Chennai,2017-09-17,ODI # 3910,24.0,Kuldeep Yadav
10.0,1,54.0,3.0,5.4,5,2,v Australia,Eden Gardens,2017-09-21,ODI # 3912,60.0,Kuldeep Yadav
10.0,0,75.0,2.0,7.5,5,1,v Australia,Indore,2017-09-24,ODI # 3914,60.0,Kuldeep Yadav
10.0,1,48.0,0.0,4.8,4,1,v Australia,Nagpur,2017-10-01,ODI # 3919,60.0,Kuldeep Yadav
10.0,0,64.0,1.0,6.4,3,2,v New Zealand,Wankhede,2017-10-22,ODI # 3928,60.0,Kuldeep Yadav
10.0,0,42.0,3.0,4.2,4,1,v Sri Lanka,Visakhapatnam,2017-12-17,ODI # 3942,60.0,Kuldeep Yadav
10.0,0,34.0,3.0,3.4,5,1,v South Africa,Durban,2018-02-01,ODI # 3969,60.0,Kuldeep Yadav
6.0,0,20.0,3.0,3.33,5,1,v South Africa,Centurion,2018-02-04,ODI # 3970,36.0,Kuldeep Yadav
9.0,1,23.0,4.0,2.55,5,2,v South Africa,Cape Town,2018-02-07,ODI # 3971,54.0,Kuldeep Yadav
6.0,0,51.0,2.0,8.5,3,2,v South Africa,Johannesburg,2018-02-10,ODI # 3973,36.0,Kuldeep Yadav
10.0,0,57.0,4.0,5.7,4,2,v South Africa,Gqeberha,2018-02-13,ODI # 3976,60.0,Kuldeep Yadav
10.0,0,51.0,1.0,5.1,4,1,v South Africa,Centurion,2018-02-16,ODI # 3978,60.0,Kuldeep Yadav
10.0,0,25.0,6.0,2.5,5,1,v England,Nottingham,2018-07-12,ODI # 4014,60.0,Kuldeep Yadav
10.0,0,68.0,3.0,6.8,5,1,v England,Lord's,2018-07-14,ODI # 4016,60.0,Kuldeep Yadav
10.0,0,55.0,0.0,5.5,5,2,v England,Leeds,2018-07-17,ODI # 4018,60.0,Kuldeep Yadav
10.0,2,42.0,2.0,4.2,5,2,v Hong Kong,Dubai (DSC),2018-09-18,ODI # 4039,60.0,Kuldeep Yadav
8.0,0,37.0,1.0,4.62,5,1,v Pakistan,Dubai (DSC),2018-09-19,ODI # 4040,48.0,Kuldeep Yadav
10.0,0,34.0,0.0,3.4,5,1,v Bangladesh,Dubai (DSC),2018-09-21,ODI # 4042,60.0,Kuldeep Yadav
10.0,0,41.0,2.0,4.1,4,1,v Pakistan,Dubai (DSC),2018-09-23,ODI # 4044,60.0,Kuldeep Yadav
10.0,0,38.0,2.0,3.8,5,1,v Afghanistan,Dubai (DSC),2018-09-25,ODI # 4046,60.0,Kuldeep Yadav
10.0,0,45.0,3.0,4.5,4,1,v Bangladesh,Dubai (DSC),2018-09-28,ODI # 4048,60.0,Kuldeep Yadav
10.0,0,67.0,3.0,6.7,3,2,v West Indies,Visakhapatnam,2018-10-24,ODI # 4059,60.0,Kuldeep Yadav
10.0,0,52.0,2.0,5.2,5,1,v West Indies,Pune,2018-10-27,ODI # 4062,60.0,Kuldeep Yadav
8.2,0,42.0,3.0,5.04,5,2,v West Indies,Brabourne,2018-10-29,ODI # 4063,49.0,Kuldeep Yadav
5.0,1,18.0,1.0,3.6,5,1,v West Indies,Thiruvananthapuram,2018-11-01,ODI # 4064,30.0,Kuldeep Yadav
10.0,0,54.0,2.0,5.4,4,1,v Australia,Sydney,2019-01-12,ODI # 4077,60.0,Kuldeep Yadav
10.0,0,66.0,0.0,6.6,4,1,v Australia,Adelaide,2019-01-15,ODI # 4078,60.0,Kuldeep Yadav
10.0,1,39.0,4.0,3.9,5,1,v New Zealand,Napier,2019-01-23,ODI # 4082,60.0,Kuldeep Yadav
10.0,0,45.0,4.0,4.5,6,2,v New Zealand,Mount Maunganui,2019-01-26,ODI # 4085,60.0,Kuldeep Yadav
8.0,0,39.0,0.0,4.87,5,1,v New Zealand,Mount Maunganui,2019-01-28,ODI # 4088,48.0,Kuldeep Yadav
1.0,0,2.0,0.0,2.0,5,2,v New Zealand,Hamilton,2019-01-31,ODI # 4091,6.0,Kuldeep Yadav
10.0,0,46.0,2.0,4.6,4,1,v Australia,Hyderabad,2019-03-02,ODI # 4102,60.0,Kuldeep Yadav
10.0,0,54.0,3.0,5.4,5,2,v Australia,Nagpur,2019-03-05,ODI # 4106,60.0,Kuldeep Yadav
10.0,0,64.0,3.0,6.4,4,1,v Australia,Ranchi,2019-03-08,ODI # 4109,60.0,Kuldeep Yadav
10.0,0,64.0,1.0,6.4,4,2,v Australia,Mohali,2019-03-10,ODI # 4111,60.0,Kuldeep Yadav
10.0,0,74.0,1.0,7.4,4,1,v Australia,Delhi,2019-03-13,ODI # 4113,60.0,Kuldeep Yadav
10.0,0,46.0,1.0,4.6,4,1,v South Africa,Southampton,2019-06-05,ODI # 4150,60.0,Kuldeep Yadav
9.0,0,55.0,0.0,6.11,4,2,v Australia,The Oval,2019-06-09,ODI # 4155,54.0,Kuldeep Yadav
9.0,1,32.0,2.0,3.55,5,2,v Pakistan,Manchester,2019-06-16,ODI # 4161,54.0,Kuldeep Yadav
10.0,0,39.0,0.0,3.9,5,2,v Afghanistan,Southampton,2019-06-22,ODI # 4169,60.0,Kuldeep Yadav
9.0,1,35.0,1.0,3.88,4,2,v West Indies,Manchester,2019-06-27,ODI # 4175,54.0,Kuldeep Yadav
10.0,0,72.0,1.0,7.2,5,1,v England,Birmingham,2019-06-30,ODI # 4179,60.0,Kuldeep Yadav
10.0,0,58.0,1.0,5.8,5,1,v Sri Lanka,Leeds,2019-07-06,ODI # 4187,60.0,Kuldeep Yadav
2.0,0,3.0,1.0,1.5,4,1,v West Indies,Providence,2019-08-08,ODI # 4196,12.0,Kuldeep Yadav
10.0,0,59.0,2.0,5.9,4,2,v West Indies,Port of Spain,2019-08-11,ODI # 4197,60.0,Kuldeep Yadav
10.0,0,45.0,0.0,4.5,3,2,v West Indies,Chennai,2019-12-15,ODI # 4221,60.0,Kuldeep Yadav
10.0,0,52.0,3.0,5.2,5,2,v West Indies,Visakhapatnam,2019-12-18,ODI # 4222,60.0,Kuldeep Yadav
10.0,0,67.0,0.0,6.7,4,1,v West Indies,Cuttack,2019-12-22,ODI # 4223,60.0,Kuldeep Yadav
10.0,0,55.0,0.0,5.5,4,2,v Australia,Wankhede,2020-01-14,ODI # 4231,60.0,Kuldeep Yadav
10.0,0,65.0,2.0,6.5,5,2,v Australia,Rajkot,2020-01-17,ODI # 4232,60.0,Kuldeep Yadav
10.0,0,62.0,1.0,6.2,4,1,v Australia,Bengaluru,2020-01-19,ODI # 4233,60.0,Kuldeep Yadav
10.0,0,84.0,2.0,8.4,5,2,v New Zealand,Hamilton,2020-02-05,ODI # 4235,60.0,Kuldeep Yadav
10.0,0,57.0,1.0,5.7,4,2,v Australia,Canberra,2020-12-02,ODI # 4267,60.0,Kuldeep Yadav
9.0,0,68.0,0.0,7.55,5,2,v England,Pune,2021-03-23,ODI # 4281,54.0,Kuldeep Yadav
10.0,0,84.0,0.0,8.4,4,2,v England,Pune,2021-03-26,ODI # 4283,60.0,Kuldeep Yadav
9.0,1,48.0,2.0,5.33,5,1,v Sri Lanka,Colombo (RPS),2021-07-18,ODI # 4307,54.0,Kuldeep Yadav
10.0,0,55.0,0.0,5.5,5,1,v Sri Lanka,Colombo (RPS),2021-07-20,ODI # 4309,60.0,Kuldeep Yadav
8.0,0,51.0,2.0,6.37,4,2,v West Indies,Ahmedabad,2022-02-11,ODI # 4356,48.0,Kuldeep Yadav
10.0,1,36.0,0.0,3.6,3,1,v Zimbabwe,Harare,2022-08-18,ODI # 4451,60.0,Kuldeep Yadav
8.0,0,49.0,1.0,6.12,5,1,v Zimbabwe,Harare,2022-08-20,ODI # 4454,48.0,Kuldeep Yadav
10.0,0,38.0,2.0,3.8,4,2,v Zimbabwe,Harare,2022-08-22,ODI # 4457,60.0,Kuldeep Yadav
8.0,0,39.0,1.0,4.87,5,1,v South Africa,Lucknow,2022-10-06,ODI # 4470,48.0,Kuldeep Yadav
9.0,0,49.0,1.0,5.44,5,1,v South Africa,Ranchi,2022-10-09,ODI # 4471,54.0,Kuldeep Yadav
4.1,1,18.0,4.0,4.32,6,1,v South Africa,Delhi,2022-10-11,ODI # 4472,24.0,Kuldeep Yadav
10.0,1,53.0,1.0,5.3,5,2,v Bangladesh,Chattogram,2022-12-10,ODI # 4499,60.0,Kuldeep Yadav
10.0,0,51.0,3.0,5.1,5,1,v Sri Lanka,Eden Gardens,2023-01-12,ODI # 4503,60.0,Kuldeep Yadav
5.0,1,16.0,2.0,3.2,3,2,v Sri Lanka,Thiruvananthapuram,2023-01-15,ODI # 4505,30.0,Kuldeep Yadav
8.0,1,43.0,2.0,5.37,4,2,v New Zealand,Hyderabad,2023-01-18,ODI # 4507,48.0,Kuldeep Yadav
7.3,0,29.0,1.0,3.86,5,1,v New Zealand,Raipur,2023-01-21,ODI # 4509,44.0,Kuldeep Yadav
9.0,0,62.0,3.0,6.88,5,2,v New Zealand,Indore,2023-01-24,ODI # 4511,54.0,Kuldeep Yadav
8.0,1,48.0,1.0,6.0,6,1,v Australia,Wankhede,2023-03-17,ODI # 4538,48.0,Kuldeep Yadav
1.0,0,12.0,0.0,12.0,5,2,v Australia,Visakhapatnam,2023-03-19,ODI # 4541,6.0,Kuldeep Yadav
10.0,1,56.0,3.0,5.6,6,1,v Australia,Chennai,2023-03-22,ODI # 4545,60.0,Kuldeep Yadav
3.0,0,21.0,0.0,7.0,4,1,v Pakistan,Centurion,2009-09-26,ODI # 2898,18.0,Virat Kohli
1.4,0,12.0,0.0,7.2,3,2,v Sri Lanka,Mirpur,2010-01-13,ODI # 2943,9.0,Virat Kohli
2.0,0,11.0,0.0,5.5,6,1,v South Africa,Ahmedabad,2010-02-27,ODI # 2963,12.0,Virat Kohli
3.0,0,16.0,0.0,5.33,5,2,v Sri Lanka,Dambulla,2010-06-24,ODI # 3001,18.0,Virat Kohli
1.0,0,6.0,0.0,6.0,7,1,v Australia,Ahmedabad,2011-03-24,ODI # 3143,6.0,Virat Kohli
1.0,0,6.0,0.0,6.0,7,1,v Sri Lanka,Wankhede,2011-04-02,ODI # 3148,6.0,Virat Kohli
3.0,1,16.0,0.0,5.33,7,1,v West Indies,Port of Spain,2011-06-06,ODI # 3159,18.0,Virat Kohli
1.0,0,7.0,0.0,7.0,6,1,v West Indies,North Sound,2011-06-11,ODI # 3161,6.0,Virat Kohli
3.0,0,13.0,0.0,4.33,7,2,v West Indies,Kingston,2011-06-16,ODI # 3163,18.0,Virat Kohli
3.0,0,22.0,0.0,7.33,5,2,v England,Southampton,2011-09-06,ODI # 3187,18.0,Virat Kohli
6.0,0,44.0,1.0,7.33,6,2,v England,Cardiff,2011-09-16,ODI # 3195,36.0,Virat Kohli
3.0,0,11.0,0.0,3.66,3,2,v England,Hyderabad,2011-10-14,ODI # 3199,18.0,Virat Kohli
5.0,0,18.0,0.0,3.6,3,1,v England,Delhi,2011-10-17,ODI # 3201,30.0,Virat Kohli
3.0,0,20.0,1.0,6.66,3,1,v England,Mohali,2011-10-20,ODI # 3205,18.0,Virat Kohli
4.0,0,14.0,0.0,3.5,6,1,v England,Wankhede,2011-10-23,ODI # 3207,24.0,Virat Kohli
1.0,0,11.0,0.0,11.0,7,2,v West Indies,Chennai,2011-12-11,ODI # 3224,6.0,Virat Kohli
1.0,0,4.0,0.0,4.0,3,1,v Australia,Melbourne,2012-02-05,ODI # 3231,6.0,Virat Kohli
1.0,0,14.0,0.0,14.0,8,1,v Sri Lanka,Brisbane,2012-02-21,ODI # 3246,6.0,Virat Kohli
2.0,0,7.0,0.0,3.5,4,1,v Sri Lanka,Colombo (RPS),2012-07-31,ODI # 3294,12.0,Virat Kohli
1.0,0,3.0,0.0,3.0,4,2,v Sri Lanka,Pallekele,2012-08-04,ODI # 3295,6.0,Virat Kohli
2.5,0,21.0,0.0,7.41,7,2,v Pakistan,Chennai,2012-12-30,ODI # 3314,17.0,Virat Kohli
1.0,0,9.0,0.0,9.0,7,1,v England,Rajkot,2013-01-11,ODI # 3318,6.0,Virat Kohli
4.0,0,26.0,0.0,6.5,5,1,v West Indies,The Oval,2013-06-11,ODI # 3368,24.0,Virat Kohli
2.0,0,11.0,0.0,5.5,5,1,v Pakistan,Birmingham,2013-06-15,ODI # 3372,12.0,Virat Kohli
2.0,0,9.0,0.0,4.5,6,1,v Sri Lanka,Kingston,2013-07-02,ODI # 3382,12.0,Virat Kohli
3.0,0,17.0,0.0,5.66,4,1,v Sri Lanka,Port of Spain,2013-07-11,ODI # 3388,18.0,Virat Kohli
1.0,0,7.0,0.0,7.0,4,1,v Zimbabwe,Harare,2013-07-28,ODI # 3399,6.0,Virat Kohli
1.0,0,12.0,0.0,12.0,6,1,v Australia,Pune,2013-10-13,ODI # 3419,6.0,Virat Kohli
1.0,0,18.0,0.0,18.0,7,2,v Australia,Mohali,2013-10-19,ODI # 3421,6.0,Virat Kohli
2.0,0,15.0,0.0,7.5,6,1,v Australia,Nagpur,2013-10-30,ODI # 3424,12.0,Virat Kohli
2.0,0,15.0,1.0,7.5,7,1,v South Africa,Johannesburg,2013-12-05,ODI # 3442,12.0,Virat Kohli
3.0,0,17.0,0.0,5.66,6,1,v South Africa,Durban,2013-12-08,ODI # 3443,18.0,Virat Kohli
3.0,0,22.0,0.0,7.33,7,1,v South Africa,Centurion,2013-12-11,ODI # 3444,18.0,Virat Kohli
3.0,0,13.0,0.0,4.33,6,1,v New Zealand,Napier,2014-01-19,ODI # 3456,18.0,Virat Kohli
2.0,0,12.0,0.0,6.0,5,1,v New Zealand,Hamilton,2014-01-22,ODI # 3458,12.0,Virat Kohli
7.0,0,36.0,1.0,5.14,6,1,v New Zealand,Wellington,2014-01-31,ODI # 3467,42.0,Virat Kohli
1.1,0,6.0,0.0,5.14,7,1,v Bangladesh,Fatullah,2014-02-26,ODI # 3474,7.0,Virat Kohli
2.0,0,20.0,0.0,10.0,6,2,v West Indies,Delhi,2014-10-11,ODI # 3533,12.0,Virat Kohli
1.0,0,14.0,0.0,14.0,4,2,v West Indies,Dharamsala,2014-10-17,ODI # 3535,6.0,Virat Kohli
0.5,0,6.0,0.0,7.2,4,2,v Sri Lanka,Cuttack,2014-11-02,ODI # 3539,5.0,Virat Kohli
1.0,0,7.0,0.0,7.0,4,1,v Australia,Sydney,2015-03-26,ODI # 3645,6.0,Virat Kohli
2.0,0,12.0,0.0,6.0,7,1,v Bangladesh,Mirpur,2015-06-18,ODI # 3658,12.0,Virat Kohli
0.2,0,1.0,0.0,3.0,7,1,v South Africa,Kanpur,2015-10-11,ODI # 3689,2.0,Virat Kohli
2.0,0,14.0,0.0,7.0,7,1,v South Africa,Wankhede,2015-10-25,ODI # 3700,12.0,Virat Kohli
2.0,0,13.0,0.0,6.5,7,2,v Australia,Perth,2016-01-12,ODI # 3723,12.0,Virat Kohli
1.0,0,7.0,0.0,7.0,6,2,v Australia,Brisbane,2016-01-15,ODI # 3724,6.0,Virat Kohli
3.0,0,17.0,0.0,5.66,7,2,v Sri Lanka,The Oval,2017-06-08,ODI # 3882,18.0,Virat Kohli
2.0,0,12.0,0.0,6.0,4,2,v Sri Lanka,Colombo (RPS),2017-08-31,ODI # 3908,12.0,Virat Kohli
6.0,0,40.0,0.0,6.66,5,1,v Sri Lanka,Colombo (RPS),2009-02-08,ODI # 2818,36.0,Ravindra Jadeja
7.0,1,34.0,0.0,4.85,4,2,v West Indies,Kingston,2009-06-26,ODI # 2852,42.0,Ravindra Jadeja
2.0,0,12.0,0.0,6.0,7,2,v West Indies,Kingston,2009-06-28,ODI # 2853,12.0,Ravindra Jadeja
9.0,0,39.0,1.0,4.33,5,1,v Australia,Vadodara,2009-10-25,ODI # 2913,54.0,Ravindra Jadeja
6.3,0,35.0,3.0,5.38,6,2,v Australia,Nagpur,2009-10-28,ODI # 2915,38.0,Ravindra Jadeja
9.0,1,41.0,2.0,4.55,4,1,v Australia,Delhi,2009-10-31,ODI # 2918,54.0,Ravindra Jadeja
7.0,0,27.0,0.0,3.85,4,1,v Australia,Mohali,2009-11-02,ODI # 2919,42.0,Ravindra Jadeja
5.0,0,44.0,0.0,8.8,4,1,v Australia,Hyderabad,2009-11-05,ODI # 2923,30.0,Ravindra Jadeja
10.0,1,36.0,0.0,3.6,4,2,v Australia,Guwahati,2009-11-08,ODI # 2925,60.0,Ravindra Jadeja
8.0,0,73.0,0.0,9.12,4,2,v Sri Lanka,Rajkot,2009-12-15,ODI # 2932,48.0,Ravindra Jadeja
9.1,0,42.0,0.0,4.58,5,2,v Sri Lanka,Nagpur,2009-12-18,ODI # 2933,54.0,Ravindra Jadeja
10.0,0,32.0,4.0,3.2,6,1,v Sri Lanka,Cuttack,2009-12-21,ODI # 2934,60.0,Ravindra Jadeja
9.0,1,51.0,0.0,5.66,5,1,v Sri Lanka,Eden Gardens,2009-12-24,ODI # 2935,54.0,Ravindra Jadeja
4.0,0,31.0,0.0,7.75,6,2,v Sri Lanka,Mirpur,2010-01-05,ODI # 2938,24.0,Ravindra Jadeja
9.0,0,45.0,1.0,5.0,6,1,v Bangladesh,Mirpur,2010-01-07,ODI # 2939,54.0,Ravindra Jadeja
6.0,1,21.0,0.0,3.5,5,1,v Sri Lanka,Mirpur,2010-01-10,ODI # 2941,36.0,Ravindra Jadeja
6.0,1,23.0,0.0,3.83,6,1,v Bangladesh,Mirpur,2010-01-11,ODI # 2942,36.0,Ravindra Jadeja
7.0,0,29.0,1.0,4.14,7,2,v Sri Lanka,Mirpur,2010-01-13,ODI # 2943,42.0,Ravindra Jadeja
10.0,2,29.0,2.0,2.9,4,2,v South Africa,Jaipur,2010-02-21,ODI # 2961,60.0,Ravindra Jadeja
8.5,0,41.0,2.0,4.64,4,2,v South Africa,Gwalior,2010-02-24,ODI # 2962,53.0,Ravindra Jadeja
10.0,0,53.0,1.0,5.3,4,1,v South Africa,Ahmedabad,2010-02-27,ODI # 2963,60.0,Ravindra Jadeja
