Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
6.0,0,33.0,0.0,5.5,2,2,v Kenya,Nairobi (Gym),2010-10-11,ODI # 3055,36.0,Mohammad Nabi
9.5,2,31.0,4.0,3.15,4,1,v Canada,King City (NW),2011-08-07,ODI # 3173,59.0,Mohammad Nabi
4.0,0,16.0,1.0,4.0,4,2,v Canada,Toronto,2011-08-09,ODI # 3174,24.0,Mohammad Nabi
5.1,0,29.0,0.0,5.61,6,2,v Pakistan,Sharjah,2012-02-10,ODI # 3236,30.0,Mohammad Nabi
5.0,0,37.0,0.0,7.4,6,2,v Netherlands,Sharjah,2012-03-29,ODI # 3270,30.0,Mohammad Nabi
10.0,0,48.0,2.0,4.8,6,1,v Netherlands,Sharjah,2012-03-31,ODI # 3271,60.0,Mohammad Nabi
10.0,1,28.0,1.0,2.8,4,1,v Ireland,Dublin,2012-07-05,ODI # 3282,60.0,Mohammad Nabi
10.0,0,50.0,2.0,5.0,7,1,v Australia,Sharjah,2012-08-25,ODI # 3297,60.0,Mohammad Nabi
7.0,0,21.0,0.0,3.0,5,1,v Scotland,Sharjah,2013-03-06,ODI # 3341,42.0,Mohammad Nabi
10.0,1,53.0,2.0,5.3,5,1,v Scotland,Sharjah,2013-03-08,ODI # 3342,60.0,Mohammad Nabi
4.0,0,9.0,0.0,2.25,7,1,v Kenya,Sharjah,2013-10-02,ODI # 3417,24.0,Mohammad Nabi
8.3,4,10.0,2.0,1.17,4,1,v Kenya,Sharjah,2013-10-04,ODI # 3418,51.0,Mohammad Nabi
8.0,0,46.0,0.0,5.75,3,1,v Pakistan,Fatullah,2014-02-27,ODI # 3475,48.0,Mohammad Nabi
9.4,0,44.0,3.0,4.55,5,2,v Bangladesh,Fatullah,2014-03-01,ODI # 3478,58.0,Mohammad Nabi
6.4,1,23.0,0.0,3.45,5,1,v Sri Lanka,Mirpur,2014-03-03,ODI # 3481,40.0,Mohammad Nabi
10.0,0,30.0,1.0,3.0,1,2,v India,Mirpur,2014-03-05,ODI # 3483,60.0,Mohammad Nabi
10.0,0,35.0,2.0,3.5,7,1,v Hong Kong,Kuala Lumpur,2014-05-01,ODI # 3487,60.0,Mohammad Nabi
6.0,0,19.0,1.0,3.16,4,2,v U.A.E.,Kuala Lumpur,2014-05-02,ODI # 3488,36.0,Mohammad Nabi
10.0,0,40.0,1.0,4.0,5,2,v Zimbabwe,Bulawayo,2014-07-18,ODI # 3503,60.0,Mohammad Nabi
10.0,0,42.0,0.0,4.2,4,2,v Zimbabwe,Bulawayo,2014-07-20,ODI # 3504,60.0,Mohammad Nabi
10.0,0,56.0,1.0,5.6,6,1,v Zimbabwe,Bulawayo,2014-07-22,ODI # 3505,60.0,Mohammad Nabi
5.0,1,15.0,1.0,3.0,1,2,v Zimbabwe,Bulawayo,2014-07-24,ODI # 3506,30.0,Mohammad Nabi
