Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
4.0,0,24.0,1.0,6.0,5,1,v Scotland,Hobart,2015-03-14,ODI # 3637,24.0,Glenn Maxwell
7.0,0,43.0,2.0,6.14,4,1,v Pakistan,Adelaide,2015-03-20,ODI # 3642,42.0,Glenn Maxwell
5.0,0,18.0,0.0,3.6,5,2,v India,Sydney,2015-03-26,ODI # 3645,30.0,Glenn Maxwell
7.0,0,37.0,1.0,5.28,4,1,v New Zealand,Melbourne,2015-03-29,ODI # 3646,42.0,Glenn Maxwell
4.0,0,41.0,2.0,10.25,5,2,v Ireland,Belfast,2015-08-27,ODI # 3679,24.0,Glenn Maxwell
6.0,0,29.0,1.0,4.83,6,2,v England,Southampton,2015-09-03,ODI # 3680,36.0,Glenn Maxwell
10.0,0,44.0,2.0,4.4,5,2,v England,Lord's,2015-09-05,ODI # 3681,60.0,Glenn Maxwell
10.0,0,56.0,2.0,5.6,5,1,v England,Manchester,2015-09-08,ODI # 3682,60.0,Glenn Maxwell
10.0,0,54.0,1.0,5.4,5,2,v England,Leeds,2015-09-11,ODI # 3683,60.0,Glenn Maxwell
3.0,0,22.0,0.0,7.33,6,1,v India,Perth,2016-01-12,ODI # 3723,18.0,Glenn Maxwell
6.0,0,33.0,0.0,5.5,5,1,v India,Brisbane,2016-01-15,ODI # 3724,36.0,Glenn Maxwell
9.0,0,46.0,0.0,5.11,5,1,v India,Melbourne,2016-01-17,ODI # 3725,54.0,Glenn Maxwell
1.0,0,10.0,0.0,10.0,6,2,v India,Canberra,2016-01-20,ODI # 3726,6.0,Glenn Maxwell
3.0,0,30.0,0.0,10.0,5,1,v New Zealand,Auckland,2016-02-03,ODI # 3731,18.0,Glenn Maxwell
4.0,0,26.0,0.0,6.5,6,1,v New Zealand,Wellington,2016-02-06,ODI # 3733,24.0,Glenn Maxwell
3.0,0,15.0,0.0,5.0,6,1,v New Zealand,Hamilton,2016-02-08,ODI # 3735,18.0,Glenn Maxwell
2.0,1,3.0,1.0,1.5,6,1,v West Indies,Providence,2016-06-05,ODI # 3740,12.0,Glenn Maxwell
3.0,0,15.0,2.0,5.0,7,1,v South Africa,Providence,2016-06-07,ODI # 3741,18.0,Glenn Maxwell
2.0,0,10.0,0.0,5.0,7,1,v West Indies,Bridgetown,2016-06-21,ODI # 3752,12.0,Glenn Maxwell
1.0,0,9.0,0.0,9.0,7,1,v Bangladesh,The Oval,2017-06-05,ODI # 3879,6.0,Glenn Maxwell
2.0,0,14.0,0.0,7.0,7,2,v England,Birmingham,2017-06-10,ODI # 3885,12.0,Glenn Maxwell
1.0,0,2.0,0.0,2.0,6,2,v India,Indore,2017-09-24,ODI # 3914,6.0,Glenn Maxwell
3.0,0,23.0,0.0,7.66,6,1,v England,Perth,2018-01-28,ODI # 3968,18.0,Glenn Maxwell
2.0,0,9.0,0.0,4.5,6,2,v England,The Oval,2018-06-13,ODI # 4009,12.0,Glenn Maxwell
2.0,0,21.0,0.0,10.5,5,1,v England,Nottingham,2018-06-19,ODI # 4011,12.0,Glenn Maxwell
1.0,0,11.0,0.0,11.0,6,2,v South Africa,Adelaide,2018-11-09,ODI # 4067,6.0,Glenn Maxwell
7.0,0,38.0,0.0,5.42,6,1,v South Africa,Hobart,2018-11-11,ODI # 4069,42.0,Glenn Maxwell
2.0,0,18.0,0.0,9.0,6,2,v India,Sydney,2019-01-12,ODI # 4077,12.0,Glenn Maxwell
4.0,0,16.0,1.0,4.0,6,2,v India,Adelaide,2019-01-15,ODI # 4078,24.0,Glenn Maxwell
1.0,0,7.0,0.0,7.0,4,2,v India,Melbourne,2019-01-18,ODI # 4079,6.0,Glenn Maxwell
10.0,0,45.0,1.0,4.5,3,1,v India,Nagpur,2019-03-05,ODI # 4106,60.0,Glenn Maxwell
5.0,0,30.0,0.0,6.0,6,2,v India,Ranchi,2019-03-08,ODI # 4109,30.0,Glenn Maxwell
8.0,1,61.0,0.0,7.62,4,1,v India,Mohali,2019-03-10,ODI # 4111,48.0,Glenn Maxwell
6.0,0,34.0,0.0,5.66,6,2,v India,Delhi,2019-03-13,ODI # 4113,36.0,Glenn Maxwell
10.0,0,57.0,1.0,5.7,4,1,v Pakistan,Sharjah,2019-03-22,ODI # 4116,60.0,Glenn Maxwell
2.0,0,11.0,0.0,5.5,7,1,v Pakistan,Sharjah,2019-03-24,ODI # 4117,12.0,Glenn Maxwell
5.0,0,21.0,1.0,4.2,5,2,v Pakistan,Abu Dhabi,2019-03-27,ODI # 4118,30.0,Glenn Maxwell
8.0,0,41.0,0.0,5.12,7,2,v Pakistan,Dubai (DSC),2019-03-29,ODI # 4119,48.0,Glenn Maxwell
10.0,0,45.0,1.0,4.5,4,2,v Pakistan,Dubai (DSC),2019-03-31,ODI # 4120,60.0,Glenn Maxwell
6.0,1,31.0,0.0,5.16,4,2,v West Indies,Nottingham,2019-06-06,ODI # 4152,36.0,Glenn Maxwell
7.0,0,45.0,0.0,6.42,4,1,v India,The Oval,2019-06-09,ODI # 4155,42.0,Glenn Maxwell
7.0,0,58.0,0.0,8.28,5,2,v Pakistan,Taunton,2019-06-12,ODI # 4157,42.0,Glenn Maxwell
10.0,0,46.0,0.0,4.6,5,2,v Sri Lanka,The Oval,2019-06-15,ODI # 4159,60.0,Glenn Maxwell
3.0,0,25.0,0.0,8.33,3,2,v Bangladesh,Nottingham,2019-06-20,ODI # 4166,18.0,Glenn Maxwell
2.0,0,15.0,0.0,7.5,6,2,v England,Lord's,2019-06-25,ODI # 4173,12.0,Glenn Maxwell
4.0,0,18.0,0.0,4.5,8,2,v New Zealand,Lord's,2019-06-29,ODI # 4178,24.0,Glenn Maxwell
10.0,0,57.0,0.0,5.7,7,1,v South Africa,Manchester,2019-07-06,ODI # 4188,60.0,Glenn Maxwell
3.0,0,19.0,0.0,6.33,6,2,v England,Manchester,2020-09-11,ODI # 4259,18.0,Glenn Maxwell
4.0,0,23.0,0.0,5.75,6,1,v England,Manchester,2020-09-16,ODI # 4261,24.0,Glenn Maxwell
6.4,0,55.0,0.0,8.25,6,2,v India,Sydney,2020-11-27,ODI # 4265,40.0,Glenn Maxwell
5.0,0,34.0,1.0,6.8,6,2,v India,Sydney,2020-11-29,ODI # 4266,30.0,Glenn Maxwell
5.0,0,27.0,0.0,5.4,2,1,v India,Canberra,2020-12-02,ODI # 4267,30.0,Glenn Maxwell
10.0,0,60.0,0.0,6.0,2,1,v Sri Lanka,Pallekele,2022-06-14,ODI # 4409,60.0,Glenn Maxwell
10.0,2,35.0,2.0,3.5,3,1,v Sri Lanka,Pallekele,2022-06-16,ODI # 4412,60.0,Glenn Maxwell
7.0,0,44.0,1.0,6.28,3,2,v Sri Lanka,Colombo (RPS),2022-06-19,ODI # 4415,42.0,Glenn Maxwell
8.0,0,49.0,1.0,6.12,2,1,v Sri Lanka,Colombo (RPS),2022-06-21,ODI # 4416,48.0,Glenn Maxwell
10.0,0,38.0,1.0,3.8,2,1,v Sri Lanka,Colombo (RPS),2022-06-24,ODI # 4418,60.0,Glenn Maxwell
4.0,0,19.0,0.0,4.75,6,1,v Zimbabwe,Townsville,2022-08-28,ODI # 4458,24.0,Glenn Maxwell
10.0,0,52.0,4.0,5.2,4,1,v New Zealand,Cairns,2022-09-06,ODI # 4461,60.0,Glenn Maxwell
3.0,0,9.0,0.0,3.0,6,2,v New Zealand,Cairns,2022-09-08,ODI # 4462,18.0,Glenn Maxwell
4.0,0,18.0,0.0,4.5,6,2,v New Zealand,Cairns,2022-09-11,ODI # 4464,24.0,Glenn Maxwell
2.0,0,7.0,0.0,3.5,6,2,v India,Wankhede,2023-03-17,ODI # 4538,12.0,Glenn Maxwell
4.0,0,19.0,1.0,4.75,5,2,v South Africa,Centurion,2011-10-19,ODI # 3203,24.0,Mitchell Marsh
2.0,0,13.0,0.0,6.5,7,1,v England,Birmingham,2013-06-08,ODI # 3365,12.0,Mitchell Marsh
2.0,0,12.0,0.0,6.0,6,1,v Sri Lanka,The Oval,2013-06-17,ODI # 3374,12.0,Mitchell Marsh
5.0,0,15.0,1.0,3.0,4,2,v Zimbabwe,Harare,2014-08-25,ODI # 3513,30.0,Mitchell Marsh
5.0,0,36.0,0.0,7.2,4,2,v South Africa,Harare,2014-08-27,ODI # 3516,30.0,Mitchell Marsh
4.0,1,13.0,0.0,3.25,2,2,v Zimbabwe,Harare,2014-08-31,ODI # 3521,24.0,Mitchell Marsh
5.0,0,23.0,2.0,4.6,5,2,v South Africa,Harare,2014-09-02,ODI # 3522,30.0,Mitchell Marsh
5.0,0,25.0,0.0,5.0,3,2,v South Africa,Harare,2014-09-06,ODI # 3526,30.0,Mitchell Marsh
7.0,0,50.0,0.0,7.14,4,2,v South Africa,Perth,2014-11-14,ODI # 3545,42.0,Mitchell Marsh
1.0,0,4.0,0.0,4.0,4,2,v South Africa,Perth,2014-11-16,ODI # 3546,6.0,Mitchell Marsh
7.0,0,41.0,1.0,5.85,6,2,v South Africa,Canberra,2014-11-19,ODI # 3548,42.0,Mitchell Marsh
3.0,0,21.0,1.0,7.0,3,1,v India,Sydney,2015-01-26,ODI # 3592,18.0,Mitchell Marsh
7.0,0,18.0,0.0,2.57,4,2,v England,Perth,2015-02-01,ODI # 3597,42.0,Mitchell Marsh
9.0,0,33.0,5.0,3.66,4,2,v England,Melbourne,2015-02-14,ODI # 3600,54.0,Mitchell Marsh
1.0,0,11.0,0.0,11.0,4,2,v New Zealand,Auckland,2015-02-28,ODI # 3617,6.0,Mitchell Marsh
3.0,0,25.0,0.0,8.33,5,2,v Afghanistan,Perth,2015-03-04,ODI # 3623,18.0,Mitchell Marsh
3.0,0,26.0,0.0,8.66,4,2,v Ireland,Belfast,2015-08-27,ODI # 3679,18.0,Mitchell Marsh
4.0,1,35.0,1.0,8.75,4,2,v England,Southampton,2015-09-03,ODI # 3680,24.0,Mitchell Marsh
9.0,0,51.0,1.0,5.66,3,2,v England,Lord's,2015-09-05,ODI # 3681,54.0,Mitchell Marsh
5.0,0,28.0,0.0,5.6,6,1,v England,Manchester,2015-09-08,ODI # 3682,30.0,Mitchell Marsh
9.0,0,52.0,2.0,5.77,4,2,v England,Leeds,2015-09-11,ODI # 3683,54.0,Mitchell Marsh
6.0,0,27.0,4.0,4.5,4,1,v England,Manchester,2015-09-13,ODI # 3684,36.0,Mitchell Marsh
9.0,0,53.0,0.0,5.88,3,1,v India,Perth,2016-01-12,ODI # 3723,54.0,Mitchell Marsh
2.0,0,12.0,0.0,6.0,6,1,v India,Melbourne,2016-01-17,ODI # 3725,12.0,Mitchell Marsh
9.2,0,55.0,2.0,5.89,5,2,v India,Canberra,2016-01-20,ODI # 3726,55.0,Mitchell Marsh
9.4,0,77.0,1.0,7.96,3,2,v India,Sydney,2016-01-23,ODI # 3727,58.0,Mitchell Marsh
7.0,0,35.0,2.0,5.0,6,1,v New Zealand,Auckland,2016-02-03,ODI # 3731,42.0,Mitchell Marsh
6.0,0,30.0,2.0,5.0,5,1,v New Zealand,Wellington,2016-02-06,ODI # 3733,36.0,Mitchell Marsh
6.0,0,34.0,3.0,5.66,4,1,v New Zealand,Hamilton,2016-02-08,ODI # 3735,36.0,Mitchell Marsh
3.0,1,5.0,1.0,1.66,4,1,v West Indies,Providence,2016-06-05,ODI # 3740,18.0,Mitchell Marsh
4.0,0,18.0,0.0,4.5,5,1,v South Africa,Providence,2016-06-07,ODI # 3741,24.0,Mitchell Marsh
9.0,0,52.0,0.0,5.77,4,2,v South Africa,Basseterre,2016-06-11,ODI # 3743,54.0,Mitchell Marsh
8.0,0,30.0,0.0,3.75,5,2,v West Indies,Basseterre,2016-06-13,ODI # 3745,48.0,Mitchell Marsh
5.0,0,36.0,0.0,7.2,5,1,v West Indies,Bridgetown,2016-06-21,ODI # 3752,30.0,Mitchell Marsh
10.0,1,32.0,3.0,3.2,4,2,v West Indies,Bridgetown,2016-06-26,ODI # 3756,60.0,Mitchell Marsh
8.0,0,43.0,1.0,5.37,4,1,v Ireland,Benoni,2016-09-27,ODI # 3782,48.0,Mitchell Marsh
8.0,0,66.0,0.0,8.25,4,2,v South Africa,Centurion,2016-09-30,ODI # 3785,48.0,Mitchell Marsh
10.0,0,68.0,2.0,6.8,4,1,v South Africa,Johannesburg,2016-10-02,ODI # 3787,60.0,Mitchell Marsh
10.0,0,61.0,1.0,6.1,4,2,v South Africa,Durban,2016-10-05,ODI # 3790,60.0,Mitchell Marsh
5.0,0,22.0,1.0,4.4,5,2,v South Africa,Gqeberha,2016-10-09,ODI # 3792,30.0,Mitchell Marsh
7.0,0,53.0,0.0,7.57,4,1,v South Africa,Cape Town,2016-10-12,ODI # 3795,42.0,Mitchell Marsh
8.2,1,38.0,2.0,4.56,3,2,v New Zealand,Sydney,2016-12-04,ODI # 3811,49.0,Mitchell Marsh
3.0,0,26.0,0.0,8.66,6,2,v New Zealand,Canberra,2016-12-06,ODI # 3812,18.0,Mitchell Marsh
6.0,0,27.0,1.0,4.5,6,2,v Pakistan,Brisbane,2017-01-13,ODI # 3817,36.0,Mitchell Marsh
6.0,0,32.0,0.0,5.33,6,2,v Pakistan,Melbourne,2017-01-15,ODI # 3818,36.0,Mitchell Marsh
2.0,0,15.0,0.0,7.5,6,2,v England,Melbourne,2018-01-14,ODI # 3951,12.0,Mitchell Marsh
1.0,0,4.0,0.0,4.0,7,2,v England,Brisbane,2018-01-19,ODI # 3958,6.0,Mitchell Marsh
3.0,0,14.0,1.0,4.66,6,1,v England,Sydney,2018-01-21,ODI # 3960,18.0,Mitchell Marsh
5.0,1,24.0,0.0,4.8,3,1,v England,Adelaide,2018-01-26,ODI # 3966,30.0,Mitchell Marsh
7.0,0,24.0,2.0,3.42,3,1,v England,Perth,2018-01-28,ODI # 3968,42.0,Mitchell Marsh
5.0,0,35.0,0.0,7.0,4,1,v South Africa,Paarl,2020-02-29,ODI # 4248,30.0,Mitchell Marsh
9.0,0,51.0,0.0,5.66,3,2,v South Africa,Bloemfontein,2020-03-04,ODI # 4252,54.0,Mitchell Marsh
1.3,0,21.0,0.0,14.0,5,2,v South Africa,Potchefstroom,2020-03-07,ODI # 4254,9.0,Mitchell Marsh
7.0,0,29.0,3.0,4.14,4,2,v New Zealand,Sydney,2020-03-13,ODI # 4255,42.0,Mitchell Marsh
5.0,1,29.0,1.0,5.8,5,2,v England,Manchester,2020-09-11,ODI # 4259,30.0,Mitchell Marsh
8.0,1,49.0,1.0,6.12,4,1,v England,Manchester,2020-09-13,ODI # 4260,48.0,Mitchell Marsh
6.0,0,25.0,0.0,4.16,5,1,v England,Manchester,2020-09-16,ODI # 4261,36.0,Mitchell Marsh
3.0,0,7.0,1.0,2.33,5,2,v West Indies,Bridgetown,2021-07-20,ODI # 4310,18.0,Mitchell Marsh
3.0,0,19.0,0.0,6.33,6,2,v West Indies,Bridgetown,2021-07-22,ODI # 4311,18.0,Mitchell Marsh
7.0,1,29.0,2.0,4.14,5,1,v Sri Lanka,Colombo (RPS),2022-06-21,ODI # 4416,42.0,Mitchell Marsh
1.0,0,3.0,0.0,3.0,5,1,v Sri Lanka,Colombo (RPS),2022-06-24,ODI # 4418,6.0,Mitchell Marsh
6.0,0,22.0,1.0,3.66,3,1,v Zimbabwe,Townsville,2022-08-28,ODI # 4458,36.0,Mitchell Marsh
2.0,0,12.0,0.0,6.0,6,2,v England,Sydney,2022-11-19,ODI # 4477,12.0,Mitchell Marsh
5.0,0,18.0,1.0,3.6,4,2,v England,Melbourne,2022-11-22,ODI # 4480,30.0,Mitchell Marsh
2.0,0,14.0,0.0,7.0,6,1,v India,Rajkot,2020-01-17,ODI # 4232,12.0,Marnus Labuschagne
1.0,0,11.0,0.0,11.0,6,2,v India,Bengaluru,2020-01-19,ODI # 4233,6.0,Marnus Labuschagne
1.0,0,11.0,0.0,11.0,6,2,v South Africa,Bloemfontein,2020-03-04,ODI # 4252,6.0,Marnus Labuschagne
5.5,0,31.0,0.0,5.31,7,2,v Pakistan,Lahore,2022-04-02,ODI # 4382,35.0,Marnus Labuschagne
3.0,0,19.0,2.0,6.33,7,1,v Sri Lanka,Pallekele,2022-06-14,ODI # 4409,18.0,Marnus Labuschagne
2.0,0,13.0,0.0,6.5,6,1,v Sri Lanka,Pallekele,2022-06-16,ODI # 4412,12.0,Marnus Labuschagne
7.0,0,49.0,0.0,7.0,6,2,v Sri Lanka,Colombo (RPS),2022-06-19,ODI # 4415,42.0,Marnus Labuschagne
2.0,0,13.0,0.0,6.5,7,1,v Sri Lanka,Colombo (RPS),2022-06-21,ODI # 4416,12.0,Marnus Labuschagne
7.0,1,36.0,0.0,5.14,6,1,v Sri Lanka,Colombo (RPS),2022-06-24,ODI # 4418,42.0,Marnus Labuschagne
6.0,0,29.0,0.0,4.83,4,2,v West Indies,Basseterre,2016-06-13,ODI # 3745,36.0,Travis Head
4.0,0,18.0,0.0,4.5,6,1,v Sri Lanka,Colombo (RPS),2016-08-21,ODI # 3768,24.0,Travis Head
4.0,0,41.0,0.0,10.25,4,1,v Sri Lanka,Colombo (RPS),2016-08-24,ODI # 3769,24.0,Travis Head
2.0,0,5.0,1.0,2.5,6,1,v Sri Lanka,Dambulla,2016-08-31,ODI # 3774,12.0,Travis Head
5.0,0,22.0,2.0,4.4,6,1,v Sri Lanka,Pallekele,2016-09-04,ODI # 3776,30.0,Travis Head
2.0,0,16.0,0.0,8.0,5,2,v South Africa,Centurion,2016-09-30,ODI # 3785,12.0,Travis Head
2.0,0,21.0,0.0,10.5,6,1,v South Africa,Johannesburg,2016-10-02,ODI # 3787,12.0,Travis Head
3.0,0,31.0,1.0,10.33,6,2,v South Africa,Durban,2016-10-05,ODI # 3790,18.0,Travis Head
8.0,0,49.0,0.0,6.12,5,1,v South Africa,Cape Town,2016-10-12,ODI # 3795,48.0,Travis Head
7.0,0,31.0,0.0,4.42,4,2,v New Zealand,Canberra,2016-12-06,ODI # 3812,42.0,Travis Head
7.0,0,37.0,2.0,5.28,5,2,v New Zealand,Melbourne,2016-12-09,ODI # 3813,42.0,Travis Head
10.0,0,28.0,0.0,2.8,5,2,v Pakistan,Brisbane,2017-01-13,ODI # 3817,60.0,Travis Head
2.4,0,23.0,0.0,8.62,5,2,v Pakistan,Melbourne,2017-01-15,ODI # 3818,15.0,Travis Head
10.0,0,65.0,2.0,6.5,4,1,v Pakistan,Perth,2017-01-19,ODI # 3820,60.0,Travis Head
10.0,0,66.0,2.0,6.6,4,2,v Pakistan,Sydney,2017-01-22,ODI # 3822,60.0,Travis Head
2.0,0,13.0,0.0,6.5,6,2,v Pakistan,Adelaide,2017-01-26,ODI # 3826,12.0,Travis Head
5.0,0,21.0,1.0,4.2,6,1,v New Zealand,Auckland,2017-01-30,ODI # 3829,30.0,Travis Head
4.0,0,22.0,0.0,5.5,5,1,v New Zealand,Birmingham,2017-06-02,ODI # 3876,24.0,Travis Head
8.0,0,33.0,1.0,4.12,4,1,v Bangladesh,The Oval,2017-06-05,ODI # 3879,48.0,Travis Head
2.0,0,9.0,0.0,4.5,4,2,v England,Birmingham,2017-06-10,ODI # 3885,12.0,Travis Head
2.0,0,11.0,0.0,5.5,6,1,v India,Eden Gardens,2017-09-21,ODI # 3912,12.0,Travis Head
6.0,0,38.0,0.0,6.33,7,2,v India,Bengaluru,2017-09-28,ODI # 3917,36.0,Travis Head
6.0,0,38.0,0.0,6.33,6,2,v India,Nagpur,2017-10-01,ODI # 3919,36.0,Travis Head
0.5,0,6.0,0.0,7.2,7,2,v England,Melbourne,2018-01-14,ODI # 3951,5.0,Travis Head
7.0,0,55.0,0.0,7.85,3,2,v England,Brisbane,2018-01-19,ODI # 3958,42.0,Travis Head
2.0,0,9.0,0.0,4.5,5,1,v England,Adelaide,2018-01-26,ODI # 3966,12.0,Travis Head
6.0,0,35.0,2.0,5.83,7,2,v Pakistan,Lahore,2022-03-29,ODI # 4379,36.0,Travis Head
4.0,0,28.0,0.0,7.0,4,2,v Pakistan,Lahore,2022-03-31,ODI # 4380,24.0,Travis Head
2.0,0,9.0,0.0,4.5,5,2,v Pakistan,Lahore,2022-04-02,ODI # 4382,12.0,Travis Head
1.0,0,9.0,0.0,9.0,7,2,v Sri Lanka,Colombo (RPS),2022-06-19,ODI # 4415,6.0,Travis Head
4.0,0,27.0,0.0,6.75,4,1,v India,Canberra,2020-12-02,ODI # 4267,24.0,Cameron Green
3.0,0,18.0,0.0,6.0,2,2,v Pakistan,Lahore,2022-03-29,ODI # 4379,18.0,Cameron Green
6.0,0,35.0,0.0,5.83,2,2,v Pakistan,Lahore,2022-03-31,ODI # 4380,36.0,Cameron Green
3.0,0,19.0,0.0,6.33,4,2,v Pakistan,Lahore,2022-04-02,ODI # 4382,18.0,Cameron Green
5.0,0,30.0,0.0,6.0,5,2,v Sri Lanka,Colombo (RPS),2022-06-19,ODI # 4415,30.0,Cameron Green
5.0,0,27.0,0.0,5.4,6,1,v Sri Lanka,Colombo (RPS),2022-06-21,ODI # 4416,30.0,Cameron Green
2.0,0,13.0,1.0,6.5,7,1,v Sri Lanka,Colombo (RPS),2022-06-24,ODI # 4418,12.0,Cameron Green
9.0,0,33.0,5.0,3.66,4,1,v Zimbabwe,Townsville,2022-08-28,ODI # 4458,54.0,Cameron Green
3.0,0,7.0,2.0,2.33,6,1,v Zimbabwe,Townsville,2022-08-31,ODI # 4459,18.0,Cameron Green
6.0,0,17.0,1.0,2.83,3,2,v Zimbabwe,Townsville,2022-09-03,ODI # 4460,36.0,Cameron Green
5.0,0,33.0,0.0,6.6,5,1,v New Zealand,Cairns,2022-09-06,ODI # 4461,30.0,Cameron Green
6.0,0,25.0,2.0,4.16,3,2,v New Zealand,Cairns,2022-09-11,ODI # 4464,36.0,Cameron Green
7.0,0,38.0,0.0,5.42,3,1,v England,Adelaide,2022-11-17,ODI # 4475,42.0,Cameron Green
6.0,0,35.0,0.0,5.83,4,2,v India,Wankhede,2023-03-17,ODI # 4538,36.0,Cameron Green
5.0,0,20.0,0.0,4.0,2,1,v India,Visakhapatnam,2023-03-19,ODI # 4541,30.0,Cameron Green
8.0,0,36.0,1.0,4.5,4,2,v Pakistan,Lahore,2022-03-29,ODI # 4379,48.0,Nathan Ellis
9.0,0,66.0,1.0,7.33,3,2,v Pakistan,Lahore,2022-03-31,ODI # 4380,54.0,Nathan Ellis
6.0,0,38.0,1.0,6.33,2,2,v Pakistan,Lahore,2022-04-02,ODI # 4382,36.0,Nathan Ellis
5.0,0,13.0,2.0,2.6,4,1,v India,Visakhapatnam,2023-03-19,ODI # 4541,30.0,Nathan Ellis
9.0,0,45.0,1.0,5.0,3,1,v England,Manchester,2015-09-08,ODI # 3682,54.0,Ashton Agar
2.0,0,12.0,1.0,6.0,5,1,v England,Manchester,2015-09-13,ODI # 3684,12.0,Ashton Agar
9.0,0,54.0,1.0,6.0,5,1,v India,Eden Gardens,2017-09-21,ODI # 3912,54.0,Ashton Agar
10.0,0,71.0,1.0,7.1,5,2,v India,Indore,2017-09-24,ODI # 3914,60.0,Ashton Agar
5.0,0,28.0,0.0,5.6,5,2,v England,The Oval,2018-06-13,ODI # 4009,30.0,Ashton Agar
9.0,0,52.0,0.0,5.77,3,1,v England,Cardiff,2018-06-16,ODI # 4010,54.0,Ashton Agar
10.0,0,70.0,1.0,7.0,3,1,v England,Nottingham,2018-06-19,ODI # 4011,60.0,Ashton Agar
8.0,0,48.0,2.0,6.0,5,2,v England,Chester-le-Street,2018-06-21,ODI # 4012,48.0,Ashton Agar
10.0,2,34.0,1.0,3.4,1,2,v England,Manchester,2018-06-24,ODI # 4013,60.0,Ashton Agar
10.0,1,56.0,1.0,5.6,5,1,v India,Wankhede,2020-01-14,ODI # 4231,60.0,Ashton Agar
8.0,0,63.0,0.0,7.87,5,1,v India,Rajkot,2020-01-17,ODI # 4232,48.0,Ashton Agar
10.0,0,38.0,1.0,3.8,4,2,v India,Bengaluru,2020-01-19,ODI # 4233,60.0,Ashton Agar
9.0,0,48.0,0.0,5.33,4,2,v South Africa,Bloemfontein,2020-03-04,ODI # 4252,54.0,Ashton Agar
10.0,0,44.0,2.0,4.4,5,1,v India,Canberra,2020-12-02,ODI # 4267,60.0,Ashton Agar
10.0,1,31.0,2.0,3.1,3,1,v West Indies,Bridgetown,2021-07-26,ODI # 4313,60.0,Ashton Agar
10.0,0,49.0,2.0,4.9,5,1,v Sri Lanka,Pallekele,2022-06-14,ODI # 4409,60.0,Ashton Agar
3.0,0,15.0,1.0,5.0,4,1,v Zimbabwe,Townsville,2022-08-31,ODI # 4459,18.0,Ashton Agar
5.0,0,16.0,1.0,3.2,6,2,v Zimbabwe,Townsville,2022-09-03,ODI # 4460,30.0,Ashton Agar
10.0,0,62.0,0.0,6.2,4,1,v England,Adelaide,2022-11-17,ODI # 4475,60.0,Ashton Agar
7.0,0,41.0,0.0,5.85,3,2,v England,Sydney,2022-11-19,ODI # 4477,42.0,Ashton Agar
10.0,0,41.0,2.0,4.1,5,2,v India,Chennai,2023-03-22,ODI # 4545,60.0,Ashton Agar
5.0,0,25.0,1.0,5.0,4,2,v Pakistan,Sharjah,2014-10-07,ODI # 3530,30.0,Sean Abbott
10.0,0,84.0,1.0,8.4,3,1,v India,Canberra,2020-12-02,ODI # 4267,60.0,Sean Abbott
7.0,0,36.0,1.0,5.14,1,2,v Pakistan,Lahore,2022-03-29,ODI # 4379,42.0,Sean Abbott
9.0,0,74.0,0.0,8.22,1,2,v Pakistan,Lahore,2022-03-31,ODI # 4380,54.0,Sean Abbott
3.0,0,15.0,0.0,5.0,6,2,v Pakistan,Lahore,2022-04-02,ODI # 4382,18.0,Sean Abbott
5.0,4,1.0,2.0,0.2,3,2,v New Zealand,Cairns,2022-09-08,ODI # 4462,30.0,Sean Abbott
10.0,3,31.0,2.0,3.1,4,2,v New Zealand,Cairns,2022-09-11,ODI # 4464,60.0,Sean Abbott
8.0,0,45.0,2.0,5.62,3,2,v England,Melbourne,2022-11-22,ODI # 4480,48.0,Sean Abbott
9.0,0,31.0,0.0,3.44,3,2,v India,Wankhede,2023-03-17,ODI # 4538,54.0,Sean Abbott
6.0,0,23.0,3.0,3.83,3,1,v India,Visakhapatnam,2023-03-19,ODI # 4541,36.0,Sean Abbott
10.0,0,50.0,1.0,5.0,3,2,v India,Chennai,2023-03-22,ODI # 4545,60.0,Sean Abbott
9.5,0,78.0,2.0,7.93,5,2,v West Indies,Melbourne,2010-02-19,ODI # 2960,59.0,Steven Smith
8.0,0,40.0,1.0,5.0,5,2,v England,Cardiff,2010-06-24,ODI # 3002,48.0,Steven Smith
9.0,0,34.0,2.0,3.77,6,2,v England,Manchester,2010-06-27,ODI # 3003,54.0,Steven Smith
9.0,0,59.0,2.0,6.55,5,2,v England,The Oval,2010-06-30,ODI # 3004,54.0,Steven Smith
10.0,0,49.0,2.0,4.9,5,2,v England,Lord's,2010-07-03,ODI # 3011,60.0,Steven Smith
3.0,0,23.0,0.0,7.66,6,2,v India,Visakhapatnam,2010-10-20,ODI # 3060,18.0,Steven Smith
3.0,0,8.0,0.0,2.66,6,2,v Sri Lanka,Melbourne,2010-11-03,ODI # 3065,18.0,Steven Smith
2.0,0,10.0,0.0,5.0,5,1,v Sri Lanka,Sydney,2010-11-05,ODI # 3066,12.0,Steven Smith
3.0,0,12.0,2.0,4.0,7,1,v England,Melbourne,2011-01-16,ODI # 3081,18.0,Steven Smith
2.0,0,5.0,1.0,2.5,6,2,v England,Hobart,2011-01-21,ODI # 3083,12.0,Steven Smith
3.0,0,19.0,0.0,6.33,5,1,v England,Sydney,2011-01-23,ODI # 3086,18.0,Steven Smith
7.0,0,33.0,3.0,4.71,6,1,v England,Adelaide,2011-01-26,ODI # 3089,42.0,Steven Smith
